Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
North America,US,Indiana,2020-10-01,2.5313120697898563,1.5,-70.15181583302224,1.0,0.02,0.1781935937084589,2.311683828490257,0.5298780555208288,0.09719096573348872,0.7624446807670494,-192.3934531114652,100.0,0.29718036535631404
North America,US,Iowa,2020-10-01,1.4088113607406894,0.3293725579810308,-119.42116184301896,2.731972793666223,0.03528281757785647,0.014220360840783304,-0.2,0.9661772378615799,0.745158081848118,2.946788280747049,-50.70870439761062,82.85596537921259,0.2016191081903496
North America,US,Kansas,2020-10-01,1.330283309031355,1.4992530324361513,-10.165096500897889,1.5438149738605236,0.020028702970708242,0.01832314785877772,-0.1592582757135516,0.14231448434999694,0.017902216954249647,0.23252533463003228,77.96745526913205,61.71085302847861,1.992609012437582
North America,US,Kentucky,2020-10-01,0.8733256450556971,0.10027867249388106,38.28888163593094,1.5568197929701366,0.02,0.015400063679750801,0.14765687303547223,0.001,0.32760964677814675,4.4739868598757315,76.79065958442554,97.58226777113917,2.0
North America,US,Louisiana,2020-10-01,1.0813344903145616,0.9792775775261968,-4.860972849116645,4.541439217702207,0.2593667616251883,0.01388300225024879,0.021673329736377183,1.7122031585756807,0.01208396385519063,0.5364593186304121,61.99546887967105,70.73464138999269,0.3998196867619523
North America,US,Maine,2020-10-01,1.616638899543552,0.13093496763250018,85.65396062188766,1.0,0.33963280971784254,0.012777172907804658,0.03045372918888047,1.6096401347894502,1.6643137744134893,2.1998002863793733,59.71583930931094,94.95156193233834,0.21299540059653238
North America,US,Maryland,2020-10-01,1.063352875050322,0.16450572846091327,-69.47240584338323,4.306810134978735,0.13467150821865445,0.011410378046403005,-0.2,1.4807227939782168,0.14944610399609298,3.183163152267075,40.04218755852848,56.93079827332672,0.608781274719011
North America,US,Massachusetts,2020-10-01,4.162217741466681,1.1318683372928973,-16.3723925635078,1.0,0.020000000222256682,0.19122107559986667,1.5788523884265928,0.0015637319454695844,0.0010721313418406435,2.234753012831099,-185.5640028515915,82.46708397927202,0.7863349360340065
North America,US,Michigan,2020-10-01,0.7546399823177836,0.13007344387586725,37.08774436339051,1.0129772806420434,0.027470147522953545,0.03318249258187882,0.1904462666697524,1.7013536095643742,0.5268271947749681,3.733198580548969,-3.29284682477791,68.62117121777818,0.25652522228945374
North America,US,Minnesota,2020-10-01,0.5546235601368106,0.22856105905445737,-71.7342867162906,1.977525724021788,0.041577098222952406,0.012636030142226888,0.007361323980583623,0.001,0.0874588241861195,4.055299796775256,-19.199428396098707,58.61739396374351,2.0
