Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
North America,US,Nebraska,2020-10-01,1.4385418586916545,0.7505838471724481,-19.511044002627287,7.033296714964608,0.07149802620146449,0.01,-0.08755610108747842,2.7271414451219886,0.24818361709786102,0.7747585693461715,15.309461190017402,56.876586730099596,0.23778276144341645
North America,US,Nevada,2020-10-01,4.0991837634385115,1.5,21.68921496295943,1.0,0.02,0.24069007675583665,2.5856502314763454,0.0025096156465442563,0.0010758618225071338,1.376560731289161,87.70714877553804,0.2825069713830203,0.254958506570185
North America,US,Ohio,2020-10-01,1.6089544700971472,1.4995087249981747,-167.91193959556713,1.0,0.02,0.2076455712915863,3.9638342908662505,0.35471279545227735,0.2639458820227011,0.9188391914872579,-171.67537656098182,99.99969223869256,0.21338353876546787
North America,US,Oklahoma,2020-10-01,0.6439097032506077,0.21748259469885595,-141.90475675490535,6.339814189395637,0.0470055915022969,0.01026756554407899,0.09099031890644282,0.7772858952595701,0.002063855027768782,2.5029937250045773,59.498499407699924,80.73852243612232,1.0991545416183925
North America,US,Oregon,2020-10-01,1.5687341401873944,0.3660343412733731,12.551525682175754,4.535066641663282,0.07644765685789336,0.024384671644573024,0.3052284302277419,0.1162289495234573,0.0626464320199361,1.4367514719929757,18.963878450413745,54.48378762914866,0.381359548356518
North America,US,Pennsylvania,2020-10-01,0.6296578746493047,0.1046820406665841,68.52229379339842,1.1816870030004658,0.08178498436025136,0.015516798045953333,-0.19864320221509635,0.9458794780611663,0.6824242673031894,3.9206150700009204,25.559274419376916,73.93220932188098,0.30975868489114056
North America,US,Tennessee,2020-10-01,1.8529881009475244,0.2486344726127995,-2.5828844715611488,3.0487713521573307,0.02,0.14154254698127414,1.818788761707743,1.2449279470339831,0.3398190838183052,2.3822882045555085,46.393186418539784,78.10115709267176,0.2318369182233138
North America,US,Texas,2020-10-01,0.5189758136652026,1.213908936336331,-3.6764660403308183,5.02031443818535,0.4933254799304918,0.012265426524787702,0.025802615408503482,0.9744622268441873,0.6876990998814803,0.39930719074228926,89.21088593873041,94.36157271115657,0.24276281271012828
North America,US,Utah,2020-10-01,4.658354940888588,1.5,11.919633989907181,1.0,0.021988355530466387,0.02579967720089524,1.2035743339530425,0.0033954074089984133,0.004118324932047846,2.7295089575786933,85.43860094173525,1.1021330361845503,0.7628016929683853
North America,US,Vermont,2020-10-01,2.5216117368536546,0.337871797880141,-17.8103574424302,1.0000972126980987,0.022599966804695806,0.0249705853782957,-0.2,2.619330005679466,0.8644597432200134,1.3861137924184481,17.329162930888277,64.74051684072373,0.37001749641143866
North America,US,Virginia,2020-10-01,0.3956963442655593,0.17213871573465464,-51.32481574040158,11.072898973756027,0.10760290579609949,0.011125439528972013,0.07413805194648951,0.10665299839094393,0.49720518386630475,2.9327132280261363,52.526959633224706,94.1090521506625,1.2245664452523697
North America,US,Washington,2020-10-01,2.4002487791822116,0.37234231136734147,-151.51382232073922,2.5192481299298337,0.020030411404570545,0.016279427161523755,0.0308244834259252,3.5564767213433597,0.0010750691210720538,1.2795889140780998,44.91900445449104,43.24318942555432,0.4921655160938236
North America,US,Wisconsin,2020-10-01,3.1354543751224933,1.499999164327847,-82.82763519373141,1.0,0.02,0.07697285255385306,1.9864426790748495,1.329176515775762,0.3457177599801802,0.6240362850848065,-108.85890192980946,100.0,0.20751219260026355
North America,US,Wyoming,2020-10-01,2.469769043714802,0.16299244467159135,99.99364788350684,2.7532590151252543,0.02,0.019719371674762304,0.09676820958779232,3.5016896047622033,0.0014078058568535727,5.0,-148.49983902270878,78.97044829098404,0.3000260019894997
