Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Florida,2021-04-28,2156031,6189,647,44083,31586,43
North America,US,Florida,2021-04-29,2156040,5870,620,44083,31617,41
North America,US,Florida,2021-04-30,2156048,5569,593,44084,31647,38
North America,US,Florida,2021-05-01,2156055,5285,568,44084,31676,36
North America,US,Florida,2021-05-02,2156061,5018,543,44084,31705,35
North America,US,Florida,2021-05-03,2156067,4766,520,44084,31734,33
North America,US,Florida,2021-05-04,2156072,4528,498,44084,31762,31
North America,US,Florida,2021-05-05,2156076,4305,476,44084,31789,30
North America,US,Florida,2021-05-06,2156080,4094,456,44084,31816,28
North America,US,Florida,2021-05-07,2156084,3895,437,44085,31842,27
North America,US,Florida,2021-05-08,2156087,3707,418,44085,31868,25
North America,US,Florida,2021-05-09,2156090,3530,400,44085,31893,24
North America,US,Florida,2021-05-10,2156093,3363,383,44085,31918,23
North America,US,Florida,2021-05-11,2156095,3205,367,44085,31942,22
North America,US,Florida,2021-05-12,2156097,3056,351,44085,31966,21
North America,US,Florida,2021-05-13,2156099,2916,336,44085,31989,20
North America,US,Florida,2021-05-14,2156100,2783,322,44085,32012,19
North America,US,Florida,2021-05-15,2156102,2658,308,44085,32035,18
North America,US,Florida,2021-05-16,2156103,2539,295,44085,32057,17
North America,US,Florida,2021-05-17,2156104,2428,283,44085,32078,17
North America,US,Florida,2021-05-18,2156105,2322,271,44085,32099,16
North America,US,Florida,2021-05-19,2156106,2222,259,44085,32120,15
North America,US,Florida,2021-05-20,2156107,2127,249,44085,32140,15
North America,US,Florida,2021-05-21,2156108,2037,238,44085,32160,14
North America,US,Florida,2021-05-22,2156109,1952,228,44085,32179,13
North America,US,Florida,2021-05-23,2156109,1872,219,44085,32199,13
North America,US,Florida,2021-05-24,2156110,1796,209,44085,32217,12
North America,US,Florida,2021-05-25,2156110,1724,201,44085,32236,12
North America,US,Florida,2021-05-26,2156111,1655,192,44085,32254,11
North America,US,Florida,2021-05-27,2156111,1590,184,44085,32271,11
North America,US,Florida,2021-05-28,2156111,1529,177,44085,32288,10
North America,US,Florida,2021-05-29,2156112,1470,169,44085,32305,10
North America,US,Florida,2021-05-30,2156112,1415,162,44085,32322,10
North America,US,Florida,2021-05-31,2156112,1362,156,44085,32338,9
North America,US,Florida,2021-06-01,2156112,1312,149,44085,32354,9
North America,US,Florida,2021-06-02,2156112,1264,143,44085,32370,9
North America,US,Florida,2021-06-03,2156113,1219,137,44085,32385,8
North America,US,Florida,2021-06-04,2156113,1176,132,44085,32400,8
North America,US,Florida,2021-06-05,2156113,1134,126,44085,32415,8
North America,US,Florida,2021-06-06,2156113,1095,121,44085,32429,8
North America,US,Florida,2021-06-07,2156113,1058,116,44085,32443,7
North America,US,Florida,2021-06-08,2156113,1022,111,44085,32457,7
North America,US,Florida,2021-06-09,2156113,988,107,44085,32471,7
North America,US,Florida,2021-06-10,2156113,956,103,44085,32484,7
North America,US,Florida,2021-06-11,2156113,925,99,44085,32497,6
North America,US,Florida,2021-06-12,2156114,895,95,44085,32510,6
North America,US,Florida,2021-06-13,2156114,867,91,44085,32523,6
North America,US,Florida,2021-06-14,2156114,839,87,44085,32535,6
North America,US,Florida,2021-06-15,2156114,813,84,44085,32547,6
North America,US,Florida,2021-06-16,2156114,789,80,44085,32559,5
North America,US,Florida,2021-06-17,2156114,765,77,44085,32570,5
North America,US,Florida,2021-06-18,2156114,742,74,44085,32582,5
North America,US,Florida,2021-06-19,2156114,720,71,44086,32593,5
North America,US,Florida,2021-06-20,2156114,699,68,44086,32604,5
North America,US,Florida,2021-06-21,2156114,679,66,44086,32614,5
North America,US,Florida,2021-06-22,2156114,659,63,44086,32625,5
North America,US,Florida,2021-06-23,2156114,641,61,44086,32635,4
North America,US,Florida,2021-06-24,2156114,623,58,44086,32645,4
North America,US,Florida,2021-06-25,2156114,606,56,44086,32655,4
North America,US,Florida,2021-06-26,2156114,589,54,44086,32665,4
North America,US,Florida,2021-06-27,2156114,573,52,44086,32674,4
North America,US,Florida,2021-06-28,2156114,558,50,44086,32683,4
North America,US,Florida,2021-06-29,2156114,543,48,44086,32693,4
North America,US,Florida,2021-06-30,2156114,528,46,44086,32702,4
North America,US,Florida,2021-07-01,2156114,515,44,44086,32710,4
North America,US,Florida,2021-07-02,2156114,501,43,44086,32719,4
North America,US,Florida,2021-07-03,2156114,488,41,44086,32727,3
North America,US,Florida,2021-07-04,2156114,476,40,44086,32735,3
North America,US,Florida,2021-07-05,2156114,464,38,44086,32744,3
North America,US,Florida,2021-07-06,2156114,452,37,44086,32751,3
North America,US,Florida,2021-07-07,2156114,441,35,44086,32759,3
North America,US,Florida,2021-07-08,2156114,430,34,44086,32767,3
North America,US,Florida,2021-07-09,2156114,420,33,44086,32774,3
North America,US,Florida,2021-07-10,2156114,409,32,44086,32782,3
North America,US,Florida,2021-07-11,2156114,399,30,44086,32789,3
North America,US,Florida,2021-07-12,2156114,390,29,44086,32796,3
North America,US,Florida,2021-07-13,2156114,381,28,44086,32803,3
North America,US,Florida,2021-07-14,2156114,372,27,44086,32809,3
North America,US,Florida,2021-07-15,2156114,363,26,44086,32816,3
North America,US,Florida,2021-07-16,2156114,354,25,44086,32823,3
North America,US,Florida,2021-07-17,2156114,346,24,44086,32829,2
North America,US,Florida,2021-07-18,2156114,338,24,44086,32835,2
North America,US,Florida,2021-07-19,2156114,330,23,44086,32841,2
North America,US,Florida,2021-07-20,2156114,323,22,44086,32847,2
North America,US,Florida,2021-07-21,2156114,315,21,44086,32853,2
North America,US,Florida,2021-07-22,2156114,308,20,44086,32859,2
North America,US,Florida,2021-07-23,2156114,301,20,44086,32864,2
North America,US,Florida,2021-07-24,2156114,294,19,44086,32870,2
North America,US,Florida,2021-07-25,2156114,288,18,44086,32875,2
North America,US,Florida,2021-07-26,2156114,281,18,44086,32881,2
North America,US,Florida,2021-07-27,2156114,275,17,44086,32886,2
North America,US,Florida,2021-07-28,2156114,269,17,44086,32891,2
North America,US,Florida,2021-07-29,2156114,263,16,44086,32896,2
North America,US,Florida,2021-07-30,2156114,257,16,44086,32901,2
North America,US,Florida,2021-07-31,2156114,252,15,44086,32906,2
North America,US,Florida,2021-08-01,2156114,246,14,44086,32910,2
North America,US,Florida,2021-08-02,2156114,241,14,44086,32915,2
North America,US,Florida,2021-08-03,2156114,236,14,44086,32920,2
North America,US,Florida,2021-08-04,2156114,231,13,44086,32924,2
North America,US,Florida,2021-08-05,2156114,226,13,44086,32928,2
North America,US,Florida,2021-08-06,2156114,221,12,44086,32933,2
North America,US,Florida,2021-08-07,2156114,216,12,44086,32937,2
North America,US,Florida,2021-08-08,2156114,212,12,44086,32941,2
North America,US,Florida,2021-08-09,2156114,207,11,44086,32945,2
North America,US,Florida,2021-08-10,2156114,203,11,44086,32949,1
North America,US,Florida,2021-08-11,2156114,198,10,44086,32953,1
North America,US,Florida,2021-08-12,2156114,194,10,44086,32956,1
North America,US,Florida,2021-08-13,2156114,190,10,44086,32960,1
North America,US,Florida,2021-08-14,2156114,186,10,44086,32964,1
North America,US,Florida,2021-08-15,2156114,182,9,44086,32967,1
North America,US,Florida,2021-08-16,2156114,178,9,44086,32971,1
North America,US,Florida,2021-08-17,2156114,175,9,44086,32974,1
North America,US,Florida,2021-08-18,2156114,171,8,44086,32978,1
North America,US,Florida,2021-08-19,2156114,167,8,44086,32981,1
North America,US,Florida,2021-08-20,2156114,164,8,44086,32984,1
North America,US,Florida,2021-08-21,2156114,161,8,44086,32987,1
North America,US,Florida,2021-08-22,2156114,157,7,44086,32990,1
North America,US,Florida,2021-08-23,2156114,154,7,44086,32993,1
North America,US,Florida,2021-08-24,2156114,151,7,44086,32996,1
North America,US,Florida,2021-08-25,2156114,148,7,44086,32999,1
North America,US,Florida,2021-08-26,2156114,145,7,44086,33002,1
North America,US,Florida,2021-08-27,2156114,142,6,44086,33005,1
North America,US,Florida,2021-08-28,2156114,139,6,44086,33008,1
North America,US,Florida,2021-08-29,2156114,136,6,44086,33010,1
North America,US,Florida,2021-08-30,2156114,133,6,44086,33013,1
North America,US,Florida,2021-08-31,2156114,130,6,44086,33016,1
North America,US,Florida,2021-09-01,2156114,128,6,44086,33018,1
North America,US,Florida,2021-09-02,2156114,125,5,44086,33021,1
North America,US,Florida,2021-09-03,2156114,123,5,44086,33023,1
North America,US,Florida,2021-09-04,2156114,120,5,44086,33025,1
North America,US,Florida,2021-09-05,2156114,118,5,44086,33028,1
North America,US,Florida,2021-09-06,2156114,115,5,44086,33030,1
North America,US,Florida,2021-09-07,2156114,113,5,44086,33032,1
North America,US,Florida,2021-09-08,2156114,111,5,44086,33034,1
North America,US,Florida,2021-09-09,2156114,108,4,44086,33037,1
North America,US,Florida,2021-09-10,2156114,106,4,44086,33039,1
North America,US,Florida,2021-09-11,2156114,104,4,44086,33041,1
North America,US,Florida,2021-09-12,2156114,102,4,44086,33043,1
North America,US,Florida,2021-09-13,2156114,100,4,44086,33045,1
North America,US,Florida,2021-09-14,2156114,98,4,44086,33047,1
North America,US,Florida,2021-09-15,2156114,96,4,44086,33049,1
North America,US,Florida,2021-09-16,2156114,94,4,44086,33051,1
North America,US,Florida,2021-09-17,2156114,92,4,44086,33052,1
North America,US,Florida,2021-09-18,2156114,90,3,44086,33054,1
North America,US,Florida,2021-09-19,2156114,88,3,44086,33056,1
North America,US,Florida,2021-09-20,2156114,87,3,44086,33058,1
North America,US,Florida,2021-09-21,2156114,85,3,44086,33059,1
North America,US,Florida,2021-09-22,2156114,83,3,44086,33061,1
North America,US,Florida,2021-09-23,2156114,82,3,44086,33063,1
North America,US,Florida,2021-09-24,2156114,80,3,44086,33064,1
North America,US,Florida,2021-09-25,2156114,78,3,44086,33066,1
North America,US,Florida,2021-09-26,2156114,77,3,44086,33067,1
North America,US,Florida,2021-09-27,2156114,75,3,44086,33069,1
North America,US,Florida,2021-09-28,2156114,74,3,44086,33070,1
North America,US,Florida,2021-09-29,2156114,72,3,44086,33072,1
North America,US,Florida,2021-09-30,2156114,71,3,44086,33073,1
North America,US,Florida,2021-10-01,2156114,69,3,44086,33075,1
North America,US,Florida,2021-10-02,2156114,68,2,44086,33076,1
North America,US,Florida,2021-10-03,2156114,67,2,44086,33077,0
North America,US,Florida,2021-10-04,2156114,65,2,44086,33079,0
North America,US,Florida,2021-10-05,2156114,64,2,44086,33080,0
North America,US,Florida,2021-10-06,2156114,63,2,44086,33081,0
North America,US,Florida,2021-10-07,2156114,61,2,44086,33082,0
North America,US,Florida,2021-10-08,2156114,60,2,44086,33084,0
North America,US,Florida,2021-10-09,2156114,59,2,44086,33085,0
North America,US,Florida,2021-10-10,2156114,58,2,44086,33086,0
North America,US,Florida,2021-10-11,2156114,57,2,44086,33087,0
North America,US,Florida,2021-10-12,2156114,56,2,44086,33088,0
North America,US,Florida,2021-10-13,2156114,54,2,44086,33089,0
North America,US,Florida,2021-10-14,2156114,53,2,44086,33090,0
North America,US,Florida,2021-10-15,2156114,52,2,44086,33091,0
North America,US,Georgia,2020-10-01,319359,10759,323,323,7063,81
North America,US,Georgia,2020-10-02,320785,11456,350,366,7086,86
North America,US,Georgia,2020-10-03,322297,12194,379,411,7110,91
North America,US,Georgia,2020-10-04,323872,12945,409,458,7137,97
North America,US,Georgia,2020-10-05,325501,13703,439,507,7165,103
North America,US,Georgia,2020-10-06,327176,14457,469,557,7196,108
North America,US,Georgia,2020-10-07,328885,15196,498,609,7228,114
North America,US,Georgia,2020-10-08,330630,15924,528,661,7261,119
North America,US,Georgia,2020-10-09,332411,16640,557,714,7296,124
North America,US,Georgia,2020-10-10,334227,17345,585,769,7332,130
North America,US,Georgia,2020-10-11,336075,18034,614,824,7369,135
North America,US,Georgia,2020-10-12,337956,18712,642,881,7407,140
North America,US,Georgia,2020-10-13,339871,19380,670,938,7446,145
North America,US,Georgia,2020-10-14,341822,20040,698,997,7486,150
North America,US,Georgia,2020-10-15,343808,20690,725,1056,7526,154
North America,US,Georgia,2020-10-16,345827,21330,753,1117,7567,159
North America,US,Georgia,2020-10-17,347879,21961,780,1178,7609,164
North America,US,Georgia,2020-10-18,349967,22585,806,1241,7651,168
North America,US,Georgia,2020-10-19,352093,23204,833,1305,7694,173
North America,US,Georgia,2020-10-20,354256,23821,860,1370,7736,178
North America,US,Georgia,2020-10-21,356459,24435,886,1436,7780,182
North America,US,Georgia,2020-10-22,358698,25045,913,1503,7823,187
North America,US,Georgia,2020-10-23,360973,25650,939,1571,7867,191
North America,US,Georgia,2020-10-24,363282,26247,965,1640,7911,195
North America,US,Georgia,2020-10-25,365628,26839,991,1711,7955,200
North America,US,Georgia,2020-10-26,368015,27433,1017,1782,8000,204
North America,US,Georgia,2020-10-27,370446,28030,1044,1855,8044,209
North America,US,Georgia,2020-10-28,372921,28632,1070,1930,8089,213
North America,US,Georgia,2020-10-29,375440,29237,1096,2005,8133,218
North America,US,Georgia,2020-10-30,377998,29841,1123,2082,8178,222
North America,US,Georgia,2020-10-31,380590,30436,1149,2160,8222,226
North America,US,Georgia,2020-11-01,383216,31023,1175,2238,8267,231
North America,US,Georgia,2020-11-02,385885,31612,1201,2319,8312,235
North America,US,Georgia,2020-11-03,388606,32213,1227,2400,8356,240
North America,US,Georgia,2020-11-04,391383,32830,1254,2483,8401,244
North America,US,Georgia,2020-11-05,394212,33459,1281,2568,8446,249
North America,US,Georgia,2020-11-06,397088,34093,1309,2655,8490,253
North America,US,Georgia,2020-11-07,400000,34719,1336,2742,8535,258
North America,US,Georgia,2020-11-08,402943,35330,1363,2830,8579,263
North America,US,Georgia,2020-11-09,405934,35946,1390,2920,8624,267
North America,US,Georgia,2020-11-10,408983,36579,1417,3012,8668,272
North America,US,Georgia,2020-11-11,412092,37229,1445,3105,8712,277
North America,US,Georgia,2020-11-12,415258,37891,1474,3200,8756,282
North America,US,Georgia,2020-11-13,418470,38555,1502,3296,8800,286
North America,US,Georgia,2020-11-14,421725,39213,1531,3394,8844,291
North America,US,Georgia,2020-11-15,425034,39882,1559,3493,8888,296
North America,US,Georgia,2020-11-16,428405,40565,1589,3594,8932,301
North America,US,Georgia,2020-11-17,431839,41264,1618,3697,8975,307
North America,US,Georgia,2020-11-18,435335,41978,1649,3802,9019,312
North America,US,Georgia,2020-11-19,438887,42699,1679,3909,9062,317
North America,US,Georgia,2020-11-20,442492,43422,1710,4017,9106,323
North America,US,Georgia,2020-11-21,446160,44157,1741,4127,9149,328
North America,US,Georgia,2020-11-22,449897,44911,1773,4239,9192,334
North America,US,Georgia,2020-11-23,453707,45686,1805,4353,9235,339
North America,US,Georgia,2020-11-24,457590,46481,1839,4470,9278,345
North America,US,Georgia,2020-11-25,461544,47293,1872,4588,9321,351
North America,US,Georgia,2020-11-26,465563,48113,1906,4709,9364,357
North America,US,Georgia,2020-11-27,469642,48935,1941,4831,9407,363
North America,US,Georgia,2020-11-28,473796,49773,1976,4956,9450,370
North America,US,Georgia,2020-11-29,478037,50641,2012,5083,9493,376
North America,US,Georgia,2020-11-30,482372,51543,2049,5213,9535,383
North America,US,Georgia,2020-12-01,486801,52480,2087,5346,9578,390
North America,US,Georgia,2020-12-02,491320,53443,2126,5482,9621,397
North America,US,Georgia,2020-12-03,495917,54418,2166,5619,9663,404
North America,US,Georgia,2020-12-04,500580,55389,2205,5759,9706,411
North America,US,Georgia,2020-12-05,505330,56378,2246,5902,9748,419
North America,US,Georgia,2020-12-06,510184,57402,2288,6048,9791,426
North America,US,Georgia,2020-12-07,515152,58469,2331,6197,9833,434
North America,US,Georgia,2020-12-08,520231,59577,2375,6349,9876,442
North America,US,Georgia,2020-12-09,525413,60711,2421,6504,9918,451
North America,US,Georgia,2020-12-10,530682,61853,2467,6662,9961,459
North America,US,Georgia,2020-12-11,536053,63016,2514,6824,10003,468
North America,US,Georgia,2020-12-12,541542,64215,2562,6988,10046,477
North America,US,Georgia,2020-12-13,547155,65457,2612,7157,10089,486
North America,US,Georgia,2020-12-14,552894,66739,2663,7329,10132,495
North America,US,Georgia,2020-12-15,558754,68055,2715,7505,10174,505
North America,US,Georgia,2020-12-16,564724,69389,2769,7684,10217,515
North America,US,Georgia,2020-12-17,570810,70745,2823,7866,10260,525
North America,US,Georgia,2020-12-18,577026,72137,2878,8053,10303,536
North America,US,Georgia,2020-12-19,583380,73571,2936,8243,10347,546
North America,US,Georgia,2020-12-20,589874,75047,2994,8438,10390,557
North America,US,Georgia,2020-12-21,596508,76563,3054,8637,10433,568
North America,US,Georgia,2020-12-22,603273,78106,3116,8840,10477,580
North America,US,Georgia,2020-12-23,610160,79662,3178,9047,10521,591
North America,US,Georgia,2020-12-24,617170,81233,3241,9257,10565,603
North America,US,Georgia,2020-12-25,624320,82834,3305,9472,10609,615
North America,US,Georgia,2020-12-26,631618,84473,3370,9691,10653,627
North America,US,Georgia,2020-12-27,639066,86152,3437,9914,10697,640
North America,US,Georgia,2020-12-28,646660,87864,3506,10142,10742,652
North America,US,Georgia,2020-12-29,654390,89596,3575,10374,10787,665
North America,US,Georgia,2020-12-30,662238,91328,3645,10609,10832,678
North America,US,Georgia,2020-12-31,670191,93043,3714,10848,10877,691
North America,US,Georgia,2021-01-01,678267,94762,3784,11090,10922,703
North America,US,Georgia,2021-01-02,686463,96484,3854,11336,10968,716
North America,US,Georgia,2021-01-03,694770,98200,3925,11585,11014,729
North America,US,Georgia,2021-01-04,703176,99899,3995,11837,11060,742
North America,US,Georgia,2021-01-05,711664,101566,4064,12092,11106,754
North America,US,Georgia,2021-01-06,720214,103185,4132,12348,11153,766
North America,US,Georgia,2021-01-07,728803,104735,4198,12606,11199,777
North America,US,Georgia,2021-01-08,737402,106191,4262,12864,11246,788
North America,US,Georgia,2021-01-09,745948,107499,4321,13120,11293,798
North America,US,Georgia,2021-01-10,754353,108583,4373,13373,11340,806
North America,US,Georgia,2021-01-11,762547,109390,4417,13618,11387,812
North America,US,Georgia,2021-01-12,770463,109876,4450,13856,11434,815
North America,US,Georgia,2021-01-13,778039,110002,4472,14083,11482,816
North America,US,Georgia,2021-01-14,785246,109763,4482,14299,11529,814
North America,US,Georgia,2021-01-15,792054,109156,4480,14504,11576,809
North America,US,Georgia,2021-01-16,798433,108171,4466,14695,11622,802
North America,US,Georgia,2021-01-17,804404,106854,4440,14874,11669,792
North America,US,Georgia,2021-01-18,809997,105263,4404,15042,11715,780
North America,US,Georgia,2021-01-19,815223,103428,4360,15199,11760,766
North America,US,Georgia,2021-01-20,820078,101356,4306,15344,11805,750
North America,US,Georgia,2021-01-21,824549,99045,4243,15478,11850,733
North America,US,Georgia,2021-01-22,828681,96558,4174,15602,11894,714
North America,US,Georgia,2021-01-23,832505,93938,4098,15717,11937,695
North America,US,Georgia,2021-01-24,836042,91215,4018,15823,11980,674
North America,US,Georgia,2021-01-25,839306,88409,3933,15921,12022,653
North America,US,Georgia,2021-01-26,842305,85531,3844,16011,12063,632
North America,US,Georgia,2021-01-27,845056,82602,3752,16094,12104,610
North America,US,Georgia,2021-01-28,847584,79651,3657,16170,12144,588
North America,US,Georgia,2021-01-29,849909,76697,3561,16239,12183,565
North America,US,Georgia,2021-01-30,852046,73758,3463,16303,12222,544
North America,US,Georgia,2021-01-31,854006,70842,3365,16362,12259,522
North America,US,Georgia,2021-02-01,855797,67954,3266,16416,12296,500
North America,US,Georgia,2021-02-02,857426,65100,3167,16465,12333,479
North America,US,Georgia,2021-02-03,858913,62296,3069,16509,12368,458
North America,US,Georgia,2021-02-04,860272,59552,2971,16550,12403,437
North America,US,Georgia,2021-02-05,861515,56878,2873,16587,12436,418
North America,US,Georgia,2021-02-06,862651,54276,2778,16622,12470,398
North America,US,Georgia,2021-02-07,863687,51750,2683,16653,12502,379
North America,US,Georgia,2021-02-08,864626,49296,2590,16681,12533,361
North America,US,Georgia,2021-02-09,865472,46912,2499,16706,12564,343
North America,US,Georgia,2021-02-10,866238,44607,2409,16729,12594,326
North America,US,Georgia,2021-02-11,866934,42386,2321,16750,12624,310
North America,US,Georgia,2021-02-12,867567,40250,2235,16769,12652,294
North America,US,Georgia,2021-02-13,868142,38199,2152,16786,12680,279
North America,US,Georgia,2021-02-14,868664,36231,2070,16802,12708,264
North America,US,Georgia,2021-02-15,869134,34343,1991,16816,12734,250
North America,US,Georgia,2021-02-16,869554,32528,1914,16829,12760,237
North America,US,Georgia,2021-02-17,869930,30791,1839,16840,12785,224
North America,US,Georgia,2021-02-18,870270,29132,1767,16850,12810,212
North America,US,Georgia,2021-02-19,870577,27551,1696,16859,12834,200
North America,US,Georgia,2021-02-20,870854,26044,1628,16868,12857,189
North America,US,Georgia,2021-02-21,871104,24609,1563,16875,12880,178
North America,US,Georgia,2021-02-22,871327,23242,1499,16882,12902,168
North America,US,Georgia,2021-02-23,871525,21940,1437,16888,12924,159
North America,US,Georgia,2021-02-24,871702,20703,1378,16893,12945,149
North America,US,Georgia,2021-02-25,871861,19529,1321,16898,12965,141
North America,US,Georgia,2021-02-26,872003,18416,1266,16902,12985,133
North America,US,Georgia,2021-02-27,872131,17361,1213,16906,13004,125
North America,US,Georgia,2021-02-28,872245,16362,1162,16909,13023,118
North America,US,Georgia,2021-03-01,872345,15415,1113,16912,13042,111
North America,US,Georgia,2021-03-02,872435,14519,1065,16915,13060,104
North America,US,Georgia,2021-03-03,872514,13671,1020,16917,13077,98
North America,US,Georgia,2021-03-04,872585,12871,976,16920,13094,92
North America,US,Georgia,2021-03-05,872648,12114,934,16921,13110,86
North America,US,Georgia,2021-03-06,872705,11401,894,16923,13126,81
North America,US,Georgia,2021-03-07,872754,10727,855,16925,13142,76
North America,US,Georgia,2021-03-08,872798,10091,818,16926,13157,72
North America,US,Georgia,2021-03-09,872837,9492,783,16927,13172,67
North America,US,Georgia,2021-03-10,872871,8927,749,16928,13186,63
North America,US,Georgia,2021-03-11,872902,8394,716,16929,13200,59
North America,US,Georgia,2021-03-12,872928,7893,685,16930,13214,56
North America,US,Georgia,2021-03-13,872952,7421,655,16931,13227,52
North America,US,Georgia,2021-03-14,872973,6977,626,16931,13240,49
North America,US,Georgia,2021-03-15,872992,6559,599,16932,13252,46
North America,US,Georgia,2021-03-16,873008,6166,572,16932,13265,43
North America,US,Georgia,2021-03-17,873022,5796,547,16933,13276,41
North America,US,Georgia,2021-03-18,873035,5448,523,16933,13288,38
North America,US,Georgia,2021-03-19,873046,5122,500,16933,13299,36
North America,US,Georgia,2021-03-20,873056,4815,478,16934,13310,34
North America,US,Georgia,2021-03-21,873064,4526,457,16934,13321,31
North America,US,Georgia,2021-03-22,873072,4255,437,16934,13331,30
North America,US,Georgia,2021-03-23,873078,4000,417,16934,13341,28
North America,US,Georgia,2021-03-24,873084,3761,399,16935,13351,26
North America,US,Georgia,2021-03-25,873089,3536,381,16935,13360,24
North America,US,Georgia,2021-03-26,873094,3325,364,16935,13369,23
North America,US,Georgia,2021-03-27,873098,3127,348,16935,13378,21
North America,US,Georgia,2021-03-28,873101,2941,333,16935,13387,20
North America,US,Georgia,2021-03-29,873104,2766,318,16935,13396,19
North America,US,Georgia,2021-03-30,873107,2602,304,16935,13404,18
North America,US,Georgia,2021-03-31,873109,2448,290,16935,13412,17
North America,US,Georgia,2021-04-01,873111,2303,277,16935,13420,16
North America,US,Georgia,2021-04-02,873113,2168,265,16935,13427,15
North America,US,Georgia,2021-04-03,873114,2040,253,16935,13435,14
North America,US,Georgia,2021-04-04,873116,1921,242,16935,13442,13
North America,US,Georgia,2021-04-05,873117,1809,231,16935,13449,12
North America,US,Georgia,2021-04-06,873118,1703,221,16936,13456,11
North America,US,Georgia,2021-04-07,873119,1604,211,16936,13462,11
North America,US,Georgia,2021-04-08,873119,1511,202,16936,13469,10
North America,US,Georgia,2021-04-09,873120,1424,193,16936,13475,10
North America,US,Georgia,2021-04-10,873121,1342,184,16936,13481,9
North America,US,Georgia,2021-04-11,873121,1265,176,16936,13487,8
North America,US,Georgia,2021-04-12,873122,1193,168,16936,13493,8
North America,US,Georgia,2021-04-13,873122,1125,161,16936,13498,7
North America,US,Georgia,2021-04-14,873122,1061,154,16936,13504,7
North America,US,Georgia,2021-04-15,873123,1001,147,16936,13509,7
North America,US,Georgia,2021-04-16,873123,945,140,16936,13514,6
North America,US,Georgia,2021-04-17,873123,892,134,16936,13519,6
North America,US,Georgia,2021-04-18,873123,843,128,16936,13524,6
North America,US,Georgia,2021-04-19,873124,796,122,16936,13529,5
North America,US,Georgia,2021-04-20,873124,752,117,16936,13534,5
North America,US,Georgia,2021-04-21,873124,711,112,16936,13538,5
North America,US,Georgia,2021-04-22,873124,672,107,16936,13542,4
North America,US,Georgia,2021-04-23,873124,635,102,16936,13547,4
North America,US,Georgia,2021-04-24,873124,601,98,16936,13551,4
North America,US,Georgia,2021-04-25,873124,569,93,16936,13555,4
North America,US,Georgia,2021-04-26,873124,538,89,16936,13559,3
North America,US,Georgia,2021-04-27,873124,510,85,16936,13563,3
North America,US,Georgia,2021-04-28,873124,483,81,16936,13566,3
North America,US,Georgia,2021-04-29,873125,457,78,16936,13570,3
North America,US,Georgia,2021-04-30,873125,433,74,16936,13573,3
North America,US,Georgia,2021-05-01,873125,411,71,16936,13577,3
North America,US,Georgia,2021-05-02,873125,390,68,16936,13580,2
North America,US,Georgia,2021-05-03,873125,370,65,16936,13583,2
North America,US,Georgia,2021-05-04,873125,351,62,16936,13586,2
North America,US,Georgia,2021-05-05,873125,333,59,16936,13589,2
North America,US,Georgia,2021-05-06,873125,316,57,16936,13592,2
North America,US,Georgia,2021-05-07,873125,300,54,16936,13595,2
North America,US,Georgia,2021-05-08,873125,285,52,16936,13598,2
North America,US,Georgia,2021-05-09,873125,271,49,16936,13601,2
North America,US,Georgia,2021-05-10,873125,258,47,16936,13603,2
North America,US,Georgia,2021-05-11,873125,245,45,16936,13606,2
North America,US,Georgia,2021-05-12,873125,234,43,16936,13609,1
North America,US,Georgia,2021-05-13,873125,222,41,16936,13611,1
North America,US,Georgia,2021-05-14,873125,212,39,16936,13613,1
North America,US,Georgia,2021-05-15,873125,202,38,16936,13616,1
North America,US,Georgia,2021-05-16,873125,192,36,16936,13618,1
North America,US,Georgia,2021-05-17,873125,183,35,16936,13620,1
North America,US,Georgia,2021-05-18,873125,175,33,16936,13622,1
North America,US,Georgia,2021-05-19,873125,167,32,16936,13624,1
North America,US,Georgia,2021-05-20,873125,159,30,16936,13626,1
North America,US,Georgia,2021-05-21,873125,152,29,16936,13628,1
North America,US,Georgia,2021-05-22,873125,145,28,16936,13630,1
North America,US,Georgia,2021-05-23,873125,139,26,16936,13632,1
North America,US,Georgia,2021-05-24,873125,132,25,16936,13634,1
North America,US,Georgia,2021-05-25,873125,127,24,16936,13636,1
North America,US,Georgia,2021-05-26,873125,121,23,16936,13637,1
North America,US,Georgia,2021-05-27,873125,116,22,16936,13639,1
North America,US,Georgia,2021-05-28,873125,111,21,16936,13641,1
North America,US,Georgia,2021-05-29,873125,106,20,16936,13642,1
North America,US,Georgia,2021-05-30,873125,102,19,16936,13644,1
North America,US,Georgia,2021-05-31,873125,97,18,16936,13645,1
North America,US,Georgia,2021-06-01,873125,93,18,16936,13647,1
North America,US,Georgia,2021-06-02,873125,89,17,16936,13648,1
North America,US,Georgia,2021-06-03,873125,86,16,16936,13649,1
North America,US,Georgia,2021-06-04,873125,82,15,16936,13651,1
North America,US,Georgia,2021-06-05,873125,79,15,16936,13652,0
North America,US,Georgia,2021-06-06,873125,76,14,16936,13653,0
North America,US,Georgia,2021-06-07,873125,73,13,16936,13654,0
North America,US,Georgia,2021-06-08,873125,70,13,16936,13656,0
North America,US,Georgia,2021-06-09,873125,67,12,16936,13657,0
North America,US,Georgia,2021-06-10,873125,64,12,16936,13658,0
