Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Delaware,2021-07-10,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-11,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-12,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-13,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-14,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-15,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-16,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-17,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-18,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-19,74908,1,0,1708,1150,0
North America,US,Delaware,2021-07-20,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-21,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-22,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-23,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-24,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-25,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-26,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-27,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-28,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-29,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-30,74908,0,0,1708,1150,0
North America,US,Delaware,2021-07-31,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-01,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-02,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-03,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-04,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-05,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-06,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-07,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-08,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-09,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-10,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-11,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-12,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-13,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-14,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-15,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-16,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-17,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-18,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-19,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-20,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-21,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-22,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-23,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-24,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-25,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-26,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-27,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-28,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-29,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-30,74908,0,0,1708,1150,0
North America,US,Delaware,2021-08-31,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-01,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-02,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-03,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-04,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-05,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-06,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-07,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-08,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-09,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-10,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-11,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-12,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-13,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-14,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-15,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-16,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-17,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-18,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-19,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-20,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-21,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-22,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-23,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-24,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-25,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-26,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-27,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-28,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-29,74908,0,0,1708,1150,0
North America,US,Delaware,2021-09-30,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-01,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-02,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-03,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-04,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-05,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-06,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-07,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-08,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-09,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-10,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-11,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-12,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-13,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-14,74908,0,0,1708,1150,0
North America,US,Delaware,2021-10-15,74908,0,0,1708,1150,0
North America,US,Florida,2020-10-01,709144,60458,1814,1814,14444,453
North America,US,Florida,2020-10-02,712295,59431,1822,1908,14576,445
North America,US,Florida,2020-10-03,715399,58432,1828,2001,14698,438
North America,US,Florida,2020-10-04,718501,57503,1834,2094,14811,430
North America,US,Florida,2020-10-05,721615,56652,1841,2188,14916,424
North America,US,Florida,2020-10-06,724752,55883,1848,2282,15014,418
North America,US,Florida,2020-10-07,727934,55211,1856,2377,15106,413
North America,US,Florida,2020-10-08,731162,54634,1865,2474,15193,408
North America,US,Florida,2020-10-09,734435,54139,1875,2572,15276,404
North America,US,Florida,2020-10-10,737752,53723,1886,2672,15354,401
North America,US,Florida,2020-10-11,741121,53386,1898,2773,15430,398
North America,US,Florida,2020-10-12,744543,53125,1911,2876,15502,396
North America,US,Florida,2020-10-13,748014,52931,1926,2980,15572,394
North America,US,Florida,2020-10-14,751536,52800,1940,3085,15640,393
North America,US,Florida,2020-10-15,755109,52728,1956,3193,15706,393
North America,US,Florida,2020-10-16,758735,52713,1973,3301,15771,392
North America,US,Florida,2020-10-17,762418,52756,1991,3412,15835,393
North America,US,Florida,2020-10-18,766158,52851,2009,3524,15897,393
North America,US,Florida,2020-10-19,769954,52995,2029,3638,15959,394
North America,US,Florida,2020-10-20,773806,53184,2049,3754,16020,395
North America,US,Florida,2020-10-21,777716,53418,2070,3871,16080,397
North America,US,Florida,2020-10-22,781686,53693,2091,3990,16140,399
North America,US,Florida,2020-10-23,785716,54010,2114,4111,16200,401
North America,US,Florida,2020-10-24,789810,54368,2137,4234,16260,404
North America,US,Florida,2020-10-25,793971,54767,2162,4359,16319,407
North America,US,Florida,2020-10-26,798203,55209,2187,4486,16378,410
North America,US,Florida,2020-10-27,802507,55692,2213,4615,16438,413
North America,US,Florida,2020-10-28,806879,56210,2240,4746,16497,417
North America,US,Florida,2020-10-29,811318,56758,2268,4879,16557,421
North America,US,Florida,2020-10-30,815826,57336,2297,5014,16617,426
North America,US,Florida,2020-10-31,820405,57942,2326,5152,16677,430
North America,US,Florida,2020-11-01,825059,58580,2356,5291,16738,435
North America,US,Florida,2020-11-02,829796,59255,2388,5433,16798,440
North America,US,Florida,2020-11-03,834623,59974,2420,5578,16859,445
North America,US,Florida,2020-11-04,839548,60742,2454,5726,16921,451
North America,US,Florida,2020-11-05,844563,61547,2489,5876,16983,457
North America,US,Florida,2020-11-06,849662,62379,2525,6029,17045,463
North America,US,Florida,2020-11-07,854842,63233,2562,6185,17108,469
North America,US,Florida,2020-11-08,860110,64115,2599,6343,17172,476
North America,US,Florida,2020-11-09,865477,65032,2638,6504,17236,482
North America,US,Florida,2020-11-10,870957,66000,2678,6668,17300,490
North America,US,Florida,2020-11-11,876545,67010,2720,6836,17365,497
North America,US,Florida,2020-11-12,882235,68051,2763,7006,17431,505
North America,US,Florida,2020-11-13,888026,69120,2806,7180,17497,513
North America,US,Florida,2020-11-14,893921,70217,2851,7357,17564,521
North America,US,Florida,2020-11-15,899928,71349,2897,7537,17632,529
North America,US,Florida,2020-11-16,906059,72527,2945,7721,17701,538
North America,US,Florida,2020-11-17,912320,73754,2994,7909,17770,547
North America,US,Florida,2020-11-18,918704,75019,3045,8101,17839,557
North America,US,Florida,2020-11-19,925204,76313,3096,8296,17910,566
North America,US,Florida,2020-11-20,931822,77632,3149,8494,17982,576
North America,US,Florida,2020-11-21,938562,78980,3203,8696,18054,586
North America,US,Florida,2020-11-22,945434,80365,3259,8902,18127,596
North America,US,Florida,2020-11-23,952454,81802,3316,9113,18201,607
North America,US,Florida,2020-11-24,959636,83305,3375,9328,18276,618
North America,US,Florida,2020-11-25,966965,84854,3436,9548,18351,630
North America,US,Florida,2020-11-26,974426,86426,3499,9772,18428,641
North America,US,Florida,2020-11-27,982010,88010,3561,10000,18505,653
North America,US,Florida,2020-11-28,989722,89608,3625,10231,18584,665
North America,US,Florida,2020-11-29,997576,91232,3690,10467,18663,677
North America,US,Florida,2020-11-30,1005596,92909,3757,10707,18744,689
North America,US,Florida,2020-12-01,1013813,94671,3827,10954,18825,702
North America,US,Florida,2020-12-02,1022205,96489,3898,11206,18907,716
North America,US,Florida,2020-12-03,1030744,98329,3971,11462,18990,730
North America,US,Florida,2020-12-04,1039422,100180,4044,11722,19074,743
North America,US,Florida,2020-12-05,1048248,102045,4119,11987,19159,757
North America,US,Florida,2020-12-06,1057239,103947,4195,12257,19246,771
North America,US,Florida,2020-12-07,1066426,105914,4273,12532,19333,786
North America,US,Florida,2020-12-08,1075789,107925,4353,12813,19421,801
North America,US,Florida,2020-12-09,1085314,109957,4434,13099,19510,816
North America,US,Florida,2020-12-10,1094996,112005,4516,13389,19601,831
North America,US,Florida,2020-12-11,1104839,114071,4599,13685,19692,846
North America,US,Florida,2020-12-12,1114855,116167,4683,13985,19785,862
North America,US,Florida,2020-12-13,1125061,118309,4769,14291,19878,878
North America,US,Florida,2020-12-14,1135448,120487,4856,14603,19973,894
North America,US,Florida,2020-12-15,1145999,122680,4944,14919,20068,910
North America,US,Florida,2020-12-16,1156707,124877,5033,15241,20165,927
North America,US,Florida,2020-12-17,1167571,127076,5123,15567,20262,943
North America,US,Florida,2020-12-18,1178598,129285,5213,15897,20361,959
North America,US,Florida,2020-12-19,1189801,131518,5304,16233,20460,976
North America,US,Florida,2020-12-20,1201199,133796,5396,16575,20561,993
North America,US,Florida,2020-12-21,1212777,136102,5490,16923,20662,1010
North America,US,Florida,2020-12-22,1224503,138399,5584,17275,20764,1027
North America,US,Florida,2020-12-23,1236359,140666,5678,17630,20868,1044
North America,US,Florida,2020-12-24,1248340,142897,5771,17990,20972,1060
North America,US,Florida,2020-12-25,1260453,145103,5863,18353,21077,1077
North America,US,Florida,2020-12-26,1272722,147312,5956,18721,21183,1093
North America,US,Florida,2020-12-27,1285180,149563,6050,19095,21290,1110
North America,US,Florida,2020-12-28,1297811,151839,6145,19474,21397,1127
North America,US,Florida,2020-12-29,1310564,154084,6239,19856,21505,1143
North America,US,Florida,2020-12-30,1323415,156272,6332,20242,21614,1159
North America,US,Florida,2020-12-31,1336359,158400,6424,20630,21724,1175
North America,US,Florida,2021-01-01,1349408,160485,6514,21022,21834,1190
North America,US,Florida,2021-01-02,1362593,162566,6604,21417,21945,1206
North America,US,Florida,2021-01-03,1375913,164646,6694,21817,22056,1221
North America,US,Florida,2021-01-04,1389324,166677,6783,22219,22168,1236
North America,US,Florida,2021-01-05,1402804,168640,6870,22624,22280,1251
North America,US,Florida,2021-01-06,1416344,170528,6954,23030,22392,1265
North America,US,Florida,2021-01-07,1429948,172349,7037,23438,22505,1278
North America,US,Florida,2021-01-08,1443627,174124,7118,23848,22618,1291
North America,US,Florida,2021-01-09,1457390,175868,7198,24261,22732,1304
North America,US,Florida,2021-01-10,1471203,177547,7276,24676,22845,1317
North America,US,Florida,2021-01-11,1485040,179138,7351,25091,22959,1328
North America,US,Florida,2021-01-12,1498885,180628,7422,25506,23072,1339
North America,US,Florida,2021-01-13,1512732,182019,7491,25921,23186,1349
North America,US,Florida,2021-01-14,1526586,183323,7556,26337,23299,1359
North America,US,Florida,2021-01-15,1540461,184563,7620,26753,23412,1368
North America,US,Florida,2021-01-16,1554362,185753,7681,27170,23525,1377
North America,US,Florida,2021-01-17,1568250,186857,7739,27587,23638,1385
North America,US,Florida,2021-01-18,1582089,187840,7793,28002,23750,1392
North America,US,Florida,2021-01-19,1595860,188688,7843,28415,23862,1398
North America,US,Florida,2021-01-20,1609555,189400,7888,28826,23973,1403
North America,US,Florida,2021-01-21,1623180,189995,7929,29235,24084,1408
North America,US,Florida,2021-01-22,1636757,190503,7967,29642,24194,1411
North America,US,Florida,2021-01-23,1650313,190968,8002,30049,24303,1415
North America,US,Florida,2021-01-24,1663811,191355,8035,30454,24412,1417
North America,US,Florida,2021-01-25,1677198,191611,8062,30855,24520,1419
North America,US,Florida,2021-01-26,1690442,191709,8085,31253,24626,1420
North America,US,Florida,2021-01-27,1703532,191642,8101,31645,24732,1419
North America,US,Florida,2021-01-28,1716475,191432,8113,32034,24838,1417
North America,US,Florida,2021-01-29,1729300,191121,8120,32418,24942,1415
North America,US,Florida,2021-01-30,1742051,190770,8125,32801,25044,1412
North America,US,Florida,2021-01-31,1754694,190346,8127,33180,25146,1409
North America,US,Florida,2021-02-01,1767170,189792,8124,33555,25246,1405
North America,US,Florida,2021-02-02,1779452,189085,8115,33923,25345,1399
North America,US,Florida,2021-02-03,1791534,188225,8101,34285,25442,1393
North America,US,Florida,2021-02-04,1803425,187233,8082,34642,25539,1385
North America,US,Florida,2021-02-05,1815155,186153,8059,34994,25634,1377
North America,US,Florida,2021-02-06,1826749,185023,8033,35342,25727,1368
North America,US,Florida,2021-02-07,1838158,183792,8003,35684,25819,1359
North America,US,Florida,2021-02-08,1849357,182440,7968,36020,25909,1349
North America,US,Florida,2021-02-09,1860335,180963,7928,36349,25998,1338
North America,US,Florida,2021-02-10,1871093,179369,7884,36672,26085,1326
North America,US,Florida,2021-02-11,1881642,177677,7835,36989,26171,1313
North America,US,Florida,2021-02-12,1892003,175920,7784,37300,26255,1300
North America,US,Florida,2021-02-13,1902166,174092,7728,37604,26337,1286
North America,US,Florida,2021-02-14,1912109,172174,7669,37903,26417,1272
North America,US,Florida,2021-02-15,1921822,170162,7606,38194,26496,1257
North America,US,Florida,2021-02-16,1931301,168055,7539,38478,26573,1241
North America,US,Florida,2021-02-17,1940550,165864,7468,38756,26648,1225
North America,US,Florida,2021-02-18,1949577,163604,7394,39027,26722,1208
North America,US,Florida,2021-02-19,1958397,161296,7317,39291,26794,1191
North America,US,Florida,2021-02-20,1967007,158942,7238,39550,26864,1173
North America,US,Florida,2021-02-21,1975392,156530,7156,39801,26932,1155
North America,US,Florida,2021-02-22,1983544,154052,7070,40046,26998,1136
North America,US,Florida,2021-02-23,1991462,151510,6982,40283,27063,1117
North America,US,Florida,2021-02-24,1999145,148909,6891,40514,27126,1098
North America,US,Florida,2021-02-25,2006603,146260,6797,40738,27187,1078
North America,US,Florida,2021-02-26,2013845,143579,6701,40955,27247,1058
North America,US,Florida,2021-02-27,2020890,140888,6604,41166,27305,1038
North America,US,Florida,2021-02-28,2027739,138192,6505,41372,27361,1018
North America,US,Florida,2021-03-01,2034376,135473,6405,41571,27415,998
North America,US,Florida,2021-03-02,2040790,132718,6303,41763,27468,977
North America,US,Florida,2021-03-03,2046976,129924,6199,41949,27519,957
North America,US,Florida,2021-03-04,2052939,127094,6093,42128,27569,936
North America,US,Florida,2021-03-05,2058686,124241,5985,42300,27617,914
North America,US,Florida,2021-03-06,2064236,121383,5876,42467,27663,893
North America,US,Florida,2021-03-07,2069613,118550,5768,42628,27708,872
North America,US,Florida,2021-03-08,2074831,115759,5659,42784,27751,851
North America,US,Florida,2021-03-09,2079860,112972,5550,42935,27793,831
North America,US,Florida,2021-03-10,2084693,110181,5441,43080,27833,810
North America,US,Florida,2021-03-11,2089331,107384,5330,43219,27872,789
North America,US,Florida,2021-03-12,2093781,104588,5219,43353,27909,768
North America,US,Florida,2021-03-13,2098058,101810,5108,43481,27945,748
North America,US,Florida,2021-03-14,2102180,99069,4997,43605,27980,727
North America,US,Florida,2021-03-15,2106144,96358,4887,43724,28013,707
North America,US,Florida,2021-03-16,2109944,93669,4777,43838,28045,687
North America,US,Florida,2021-03-17,2113584,91002,4668,43947,28076,668
North America,US,Florida,2021-03-18,2117066,88361,4558,44051,28105,648
North America,US,Florida,2021-03-19,2120399,85748,4450,44151,28134,629
North America,US,Florida,2021-03-20,2123590,83173,4342,44247,28161,610
North America,US,Florida,2021-03-21,2126646,80638,4235,44339,28187,591
North America,US,Florida,2021-03-22,2129566,78140,4129,44426,28212,572
North America,US,Florida,2021-03-23,2132355,75680,4024,44510,28235,554
North America,US,Florida,2021-03-24,2135015,73260,3919,44590,28258,536
North America,US,Florida,2021-03-25,2137552,70880,3816,44666,28280,519
North America,US,Florida,2021-03-26,2139971,68543,3714,44739,28301,501
North America,US,Florida,2021-03-27,2142274,66249,3614,44808,28321,484
North America,US,Florida,2021-03-28,2144468,64002,3515,44873,28340,468
North America,US,Florida,2021-03-29,2146555,61800,3417,44936,28358,451
North America,US,Florida,2021-03-30,2148537,59643,3320,44996,28375,435
North America,US,Florida,2021-03-31,2150422,57534,3225,45052,28392,420
North America,US,Florida,2021-04-01,2152213,55474,3132,45106,28407,405
North America,US,Florida,2021-04-02,2153915,53465,3040,45157,28422,390
North America,US,Florida,2021-04-03,2155531,51505,2950,45205,28436,375
North America,US,Florida,2021-04-04,2157063,49595,2861,45251,28450,361
North America,US,Florida,2021-04-05,2158513,47731,2774,45295,28463,348
North America,US,Florida,2021-04-06,2159881,45911,2689,45336,28475,334
North America,US,Florida,2021-04-07,2161173,44137,2605,45375,28487,321
North America,US,Florida,2021-04-08,2162395,42414,2523,45411,28497,308
North America,US,Florida,2021-04-09,2163553,40742,2443,45446,28508,296
North America,US,Florida,2021-04-10,2164649,39121,2364,45479,28518,284
North America,US,Florida,2021-04-11,2165685,37550,2288,45510,28527,273
North America,US,Florida,2021-04-12,2166661,36025,2213,45539,28536,261
North America,US,Florida,2021-04-13,2167576,34541,2140,45567,28544,251
North America,US,Florida,2021-04-14,2168436,33101,2068,45593,28552,240
North America,US,Florida,2021-04-15,2169246,31708,1998,45617,28559,230
North America,US,Florida,2021-04-16,2170010,30362,1930,45640,28566,220
North America,US,Florida,2021-04-17,2170730,29064,1864,45661,28573,210
North America,US,Florida,2021-04-18,2171409,27812,1800,45682,28579,201
North America,US,Florida,2021-04-19,2172045,26601,1737,45701,28585,192
North America,US,Florida,2021-04-20,2172639,25429,1676,45719,28591,184
North America,US,Florida,2021-04-21,2173194,24296,1616,45735,28596,175
North America,US,Florida,2021-04-22,2173714,23204,1559,45751,28601,167
North America,US,Florida,2021-04-23,2174203,22154,1502,45766,28605,160
North America,US,Florida,2021-04-24,2174662,21144,1448,45779,28610,152
North America,US,Florida,2021-04-25,2175092,20174,1395,45792,28614,145
North America,US,Florida,2021-04-26,2175494,19241,1344,45804,28618,138
North America,US,Florida,2021-04-27,2175867,18340,1294,45815,28621,132
North America,US,Florida,2021-04-28,2176214,17474,1246,45826,28625,125
North America,US,Florida,2021-04-29,2176538,16642,1199,45836,28628,119
North America,US,Florida,2021-04-30,2176841,15845,1153,45845,28631,114
North America,US,Florida,2021-05-01,2177124,15081,1110,45853,28634,108
North America,US,Florida,2021-05-02,2177389,14350,1067,45861,28636,103
North America,US,Florida,2021-05-03,2177635,13649,1026,45868,28639,98
North America,US,Florida,2021-05-04,2177862,12976,986,45875,28641,93
North America,US,Florida,2021-05-05,2178072,12330,948,45882,28643,88
North America,US,Florida,2021-05-06,2178268,11713,911,45887,28645,84
North America,US,Florida,2021-05-07,2178450,11124,875,45893,28647,79
North America,US,Florida,2021-05-08,2178620,10561,841,45898,28648,75
North America,US,Florida,2021-05-09,2178777,10024,807,45903,28650,71
North America,US,Florida,2021-05-10,2178923,9510,775,45907,28652,68
North America,US,Florida,2021-05-11,2179057,9019,744,45911,28653,64
North America,US,Florida,2021-05-12,2179180,8550,714,45915,28654,61
North America,US,Florida,2021-05-13,2179295,8103,685,45918,28655,57
North America,US,Florida,2021-05-14,2179401,7677,657,45921,28656,54
North America,US,Florida,2021-05-15,2179499,7272,630,45924,28658,51
North America,US,Florida,2021-05-16,2179590,6886,604,45927,28658,49
North America,US,Florida,2021-05-17,2179674,6519,580,45930,28659,46
North America,US,Florida,2021-05-18,2179751,6168,556,45932,28660,43
North America,US,Florida,2021-05-19,2179821,5835,533,45934,28661,41
North America,US,Florida,2021-05-20,2179886,5518,510,45936,28662,39
North America,US,Florida,2021-05-21,2179946,5218,489,45938,28662,37
North America,US,Florida,2021-05-22,2180001,4932,469,45939,28663,35
North America,US,Florida,2021-05-23,2180052,4661,449,45941,28663,33
North America,US,Florida,2021-05-24,2180099,4404,430,45942,28664,31
North America,US,Florida,2021-05-25,2180142,4159,412,45944,28664,29
North America,US,Florida,2021-05-26,2180181,3927,394,45945,28665,27
North America,US,Florida,2021-05-27,2180216,3707,378,45946,28665,26
North America,US,Florida,2021-05-28,2180249,3498,362,45947,28666,24
North America,US,Florida,2021-05-29,2180279,3301,346,45948,28666,23
North America,US,Florida,2021-05-30,2180307,3114,331,45949,28666,22
North America,US,Florida,2021-05-31,2180332,2937,317,45949,28667,20
North America,US,Florida,2021-06-01,2180355,2769,303,45950,28667,19
North America,US,Florida,2021-06-02,2180376,2611,290,45951,28667,18
North America,US,Florida,2021-06-03,2180395,2460,278,45951,28667,17
North America,US,Florida,2021-06-04,2180413,2319,266,45952,28668,16
North America,US,Florida,2021-06-05,2180429,2184,254,45952,28668,15
North America,US,Florida,2021-06-06,2180444,2058,243,45953,28668,14
North America,US,Florida,2021-06-07,2180457,1938,233,45953,28668,13
North America,US,Florida,2021-06-08,2180469,1825,222,45953,28668,12
North America,US,Florida,2021-06-09,2180480,1718,213,45954,28668,12
North America,US,Florida,2021-06-10,2180490,1617,203,45954,28669,11
North America,US,Florida,2021-06-11,2180499,1522,194,45954,28669,10
North America,US,Florida,2021-06-12,2180507,1432,186,45955,28669,10
North America,US,Florida,2021-06-13,2180514,1348,178,45955,28669,9
North America,US,Florida,2021-06-14,2180521,1268,170,45955,28669,8
North America,US,Florida,2021-06-15,2180527,1192,162,45955,28669,8
North America,US,Florida,2021-06-16,2180533,1121,155,45955,28669,7
North America,US,Florida,2021-06-17,2180538,1054,148,45956,28669,7
North America,US,Florida,2021-06-18,2180543,991,142,45956,28669,7
North America,US,Florida,2021-06-19,2180547,932,136,45956,28669,6
North America,US,Florida,2021-06-20,2180550,876,130,45956,28669,6
North America,US,Florida,2021-06-21,2180554,824,124,45956,28669,5
North America,US,Florida,2021-06-22,2180557,774,118,45956,28669,5
North America,US,Florida,2021-06-23,2180560,727,113,45956,28669,5
North America,US,Florida,2021-06-24,2180562,684,108,45956,28670,4
North America,US,Florida,2021-06-25,2180564,642,103,45956,28670,4
North America,US,Florida,2021-06-26,2180566,604,99,45956,28670,4
North America,US,Florida,2021-06-27,2180568,567,94,45956,28670,4
North America,US,Florida,2021-06-28,2180570,533,90,45957,28670,3
North America,US,Florida,2021-06-29,2180571,500,86,45957,28670,3
North America,US,Florida,2021-06-30,2180573,470,82,45957,28670,3
North America,US,Florida,2021-07-01,2180574,441,78,45957,28670,3
North America,US,Florida,2021-07-02,2180575,415,75,45957,28670,3
North America,US,Florida,2021-07-03,2180576,389,72,45957,28670,2
North America,US,Florida,2021-07-04,2180577,366,68,45957,28670,2
North America,US,Florida,2021-07-05,2180577,343,65,45957,28670,2
North America,US,Florida,2021-07-06,2180578,323,62,45957,28670,2
North America,US,Florida,2021-07-07,2180579,303,60,45957,28670,2
North America,US,Florida,2021-07-08,2180579,284,57,45957,28670,2
North America,US,Florida,2021-07-09,2180580,267,54,45957,28670,2
North America,US,Florida,2021-07-10,2180580,251,52,45957,28670,2
North America,US,Florida,2021-07-11,2180581,236,50,45957,28670,1
North America,US,Florida,2021-07-12,2180581,221,47,45957,28670,1
North America,US,Florida,2021-07-13,2180581,208,45,45957,28670,1
North America,US,Florida,2021-07-14,2180582,195,43,45957,28670,1
North America,US,Florida,2021-07-15,2180582,183,41,45957,28670,1
North America,US,Florida,2021-07-16,2180582,172,39,45957,28670,1
North America,US,Florida,2021-07-17,2180582,162,38,45957,28670,1
North America,US,Florida,2021-07-18,2180582,152,36,45957,28670,1
North America,US,Florida,2021-07-19,2180583,143,34,45957,28670,1
North America,US,Florida,2021-07-20,2180583,134,33,45957,28670,1
North America,US,Florida,2021-07-21,2180583,126,31,45957,28670,1
North America,US,Florida,2021-07-22,2180583,118,30,45957,28670,1
North America,US,Florida,2021-07-23,2180583,111,29,45957,28670,1
North America,US,Florida,2021-07-24,2180583,104,27,45957,28670,1
North America,US,Florida,2021-07-25,2180583,98,26,45957,28670,1
North America,US,Florida,2021-07-26,2180583,92,25,45957,28670,1
North America,US,Florida,2021-07-27,2180583,86,24,45957,28670,0
North America,US,Florida,2021-07-28,2180584,81,23,45957,28670,0
North America,US,Florida,2021-07-29,2180584,76,22,45957,28670,0
North America,US,Florida,2021-07-30,2180584,72,21,45957,28670,0
North America,US,Florida,2021-07-31,2180584,67,20,45957,28670,0
North America,US,Florida,2021-08-01,2180584,63,19,45957,28670,0
North America,US,Florida,2021-08-02,2180584,60,18,45957,28670,0
North America,US,Florida,2021-08-03,2180584,56,17,45957,28670,0
North America,US,Florida,2021-08-04,2180584,53,16,45957,28670,0
North America,US,Florida,2021-08-05,2180584,50,16,45957,28670,0
North America,US,Florida,2021-08-06,2180584,47,15,45957,28670,0
North America,US,Florida,2021-08-07,2180584,44,14,45957,28670,0
North America,US,Florida,2021-08-08,2180584,41,14,45957,28670,0
North America,US,Florida,2021-08-09,2180584,39,13,45957,28670,0
North America,US,Florida,2021-08-10,2180584,36,12,45957,28670,0
North America,US,Florida,2021-08-11,2180584,34,12,45957,28670,0
North America,US,Florida,2021-08-12,2180584,32,11,45957,28670,0
North America,US,Florida,2021-08-13,2180584,30,11,45957,28670,0
North America,US,Florida,2021-08-14,2180584,29,10,45957,28670,0
North America,US,Florida,2021-08-15,2180584,27,10,45957,28670,0
North America,US,Florida,2021-08-16,2180584,25,9,45957,28670,0
North America,US,Florida,2021-08-17,2180584,24,9,45957,28670,0
North America,US,Florida,2021-08-18,2180584,22,9,45957,28670,0
