region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Africa', 'Kenya', 'None')",True,2120.729017637427,2997.8692616024264,0.649060436769934
"('Asia', 'Korea, South', 'None')",True,960.8813936541632,1041.9735839548612,0.4383402874362541
"('Europe', 'Kosovo', 'None')",False,7141.991428388164,8239.724946089902,228.8
"('Asia', 'Kuwait', 'None')",True,920.3405154757311,965.1663745177021,0.5517962775934209
"('Europe', 'Latvia', 'None')",True,3248.000817075754,3515.853086651508,0.875222816399287
"('Asia', 'Lebanon', 'None')",False,1901.764569504746,1903.7333624645375,0.30720698859500123
"('Africa', 'Lesotho', 'None')",False,6138.522344684288,4396.465176094207,3.8666666666666667
"('Africa', 'Liberia', 'None')",False,4998.558267020887,5359.858964980994,12.0
"('Africa', 'Libya', 'None')",True,3363.5465619109236,3479.4057828206433,1.34994734994735
"('Europe', 'Liechtenstein', 'None')",False,2220.323845108392,2228.3437661737016,0.6774193548387096
"('Europe', 'Lithuania', 'None')",False,3981.75579647472,4054.829059940642,0.9936051159072742
"('Europe', 'Luxembourg', 'None')",False,4880.94409441876,4850.475536278099,1.0196078431372548
"('Africa', 'Madagascar', 'None')",True,3286.533612276581,3444.8657774053577,0.8343118069145466
"('Africa', 'Malawi', 'None')",False,5425.081850631028,2930.340115462472,0.984984984984985
"('Asia', 'Malaysia', 'None')",False,1560.6027330659945,1253.488526003302,0.9985700667302193
"('Asia', 'Maldives', 'None')",False,5609.815742435318,5014.518938932228,0.9943117178612059
"('Africa', 'Mali', 'None')",True,3684.9097873132687,4558.00122006071,2.53125
"('Europe', 'Malta', 'None')",True,3588.14082173751,4073.8441669042013,0.9133333333333333
"('Africa', 'Mauritania', 'None')",True,1706.6135168556887,2396.4755370013595,0.5277777777777778
"('Africa', 'Mauritius', 'None')",False,6123.022544396559,5834.420665376061,3.7586206896551726
"('North America', 'Mexico', 'None')",False,2449.1945081998933,2447.433257087177,0.47708921101274443
"('Europe', 'Moldova', 'None')",True,5558.356699699274,5939.908665562932,0.9904761904761905
"('Europe', 'Monaco', 'None')",False,2848.261577080697,2850.479946133807,0.7142857142857143
"('Asia', 'Mongolia', 'None')",True,4280.680386235609,4469.447130871715,0.9533834586466166
"('Europe', 'Montenegro', 'None')",True,3948.588477391842,4170.870568763244,0.9786407766990292
"('Africa', 'Morocco', 'None')",False,6595.188560095801,2274.8466830271273,0.9983139436857191
"('Africa', 'Mozambique', 'None')",False,3901.839452094696,2012.528434199648,2.6930232558139533
"('Africa', 'Namibia', 'None')",False,2707.0368028794774,2266.1565665863172,1.3598247809762203
"('Asia', 'Nepal', 'None')",True,2340.902001820172,3625.4511329700485,5.32411375146085
"('Europe', 'Netherlands', 'None')",True,907.4270749903652,1229.7665185561045,0.3303225806451613
"('Oceania', 'New Zealand', 'None')",True,3938.2785853035853,4301.7968337218335,1.4285714285714286
"('North America', 'Nicaragua', 'None')",False,10043.961267529236,10025.462325698534,4.976744186046512
"('Africa', 'Niger', 'None')",True,4479.432628534813,4675.896843811638,1.263157894736842
"('Africa', 'Nigeria', 'None')",True,3354.2413786041843,8166.450025713861,0.9333333333333333
"('Europe', 'North Macedonia', 'None')",False,5860.6173605822605,5229.705933478765,0.9728260869565217
"('Europe', 'Norway', 'None')",True,1759.0801263398457,1965.469684284283,0.4027415143603133
"('Asia', 'Oman', 'None')",False,5510.316827735065,5453.373623526446,5.334063526834611
"('Asia', 'Pakistan', 'None')",True,1440.0971956312105,3176.6890564906544,0.854272778720996
"('North America', 'Panama', 'None')",False,1177.3453655292699,1174.4043263218468,0.19295380307979468
"('Oceania', 'Papua New Guinea', 'None')",False,5764.643371250566,5857.540489092923,2.7
"('South America', 'Paraguay', 'None')",True,1103.758819522584,1146.7505800114993,0.26916466139566864
"('South America', 'Peru', 'None')",True,4407.187457755769,4501.9123092197415,0.287447287851655
"('Asia', 'Philippines', 'None')",True,935.3591755973493,1038.1248719297237,0.3083336240276276
"('Europe', 'Poland', 'None')",False,3878.8774334909003,3483.481460288816,0.9580536912751678
"('Europe', 'Portugal', 'None')",False,1612.6791675163886,1529.890783485261,0.5335109926715523
"('Asia', 'Qatar', 'None')",False,3000.1050325327824,2853.6435936837884,0.8098276962348436
"('Europe', 'Romania', 'None')",False,4845.794375393251,3313.776129548654,5.129129129129129
"('Asia', 'Russia', 'None')",False,731.3573461850826,688.0957775987978,0.366357847723089
"('Africa', 'Rwanda', 'None')",False,4063.0860195660666,2192.685203125391,3.9054726368159205
