region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,1475.7049301912489,1505.22219110137,0.7362924281984334
"('Europe', 'Albania', 'None')",True,490.63168520748866,542.8492041786244,0.25773034060587036
"('Africa', 'Algeria', 'None')",True,382.1804834733045,942.3992196749894,0.1711065573770492
"('Europe', 'Andorra', 'None')",False,1183.726493965807,1207.5234421707707,0.35674157303370785
"('Africa', 'Angola', 'None')",True,1105.2582737353866,1142.0606370695184,0.3425196850393701
"('North America', 'Antigua and Barbuda', 'None')",False,3074.817836304769,3000.2972832946693,1.4444444444444444
"('South America', 'Argentina', 'None')",False,760.9956356869293,753.1074484629996,0.22942647815366057
"('Asia', 'Armenia', 'None')",False,1029.1886940614386,1047.407898700685,0.33963691376701965
"('Oceania', 'Australia', 'Australian Capital Territory')",False,41.33333333333333,41.33333333333333,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",True,1796.683529507365,1841.6832463617056,0.7222222222222222
"('Oceania', 'Australia', 'Queensland')",False,1958.690548340548,1874.6068317303611,0.5714285714285714
"('Oceania', 'Australia', 'South Australia')",True,1542.440836940837,1632.3238859180033,0.5833333333333334
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",True,880.6285714285714,937.6142857142856,0.5652173913043478
"('Oceania', 'Australia', 'Western Australia')",False,1134.2333333333333,967.8333333333333,0.4444444444444444
"('Europe', 'Austria', 'None')",True,488.97580054580664,539.3120620396646,0.16810068649885584
"('Asia', 'Azerbaijan', 'None')",False,716.1099120993642,729.8026627926067,0.1450992004737933
"('Asia', 'Bahrain', 'None')",True,361.2269157879365,399.2794454122442,0.3849219528395882
"('Asia', 'Bangladesh', 'None')",False,1270.1027905230587,507.47603438250485,1.4267113095238095
"('North America', 'Barbados', 'None')",True,1888.8530696070616,1939.9315004758655,1.4353448275862069
"('Europe', 'Belarus', 'None')",False,612.4313524972572,618.6843961277374,0.16728433189211447
"('Europe', 'Belgium', 'None')",False,1094.6233331750846,1053.5810575286857,0.6752686902090469
"('North America', 'Belize', 'None')",False,3347.6335335506838,3262.519009574522,1.4285714285714286
"('Africa', 'Benin', 'None')",False,6284.899236152076,6246.219844354697,1.9767441860465116
"('Asia', 'Bhutan', 'None')",True,981.0536042030208,1047.0968281721052,0.5
"('South America', 'Bolivia', 'None')",True,1184.754895969801,1217.6088609684707,0.274820500123793
"('Europe', 'Bosnia and Herzegovina', 'None')",False,3122.128865929764,3158.9498499731535,0.6046319272125724
"('Africa', 'Botswana', 'None')",False,6145.136579622261,6166.028506398286,1.429793300071276
"('South America', 'Brazil', 'None')",False,1125.5454576426798,1141.8356019986459,0.22381529067312556
"('Europe', 'Bulgaria', 'None')",False,1702.414665214424,1696.4722179711289,0.29617175375064664
"('Africa', 'Burkina Faso', 'None')",True,2278.1652722276262,2369.529374883986,0.4148936170212766
"('Africa', 'Burundi', 'None')",False,2941.8627160259675,2945.9781513222315,1.0854700854700854
"('Africa', 'Cabo Verde', 'None')",False,1376.6059092212786,1376.5692551258692,0.2542087542087542
"('Asia', 'Cambodia', 'None')",False,2501.631226680976,2416.3049813550915,8.083333333333334
"('Africa', 'Cameroon', 'None')",False,6763.167337288287,6840.86812501132,606.8
"('North America', 'Canada', 'Alberta')",False,720.7082933331111,718.7250658662105,0.373457819273091
"('North America', 'Canada', 'British Columbia')",False,2891.0674371955283,2942.6049266273803,0.7675177577270109
"('North America', 'Canada', 'Manitoba')",True,1039.0652420078882,1075.107558268036,0.37155297532656023
"('North America', 'Canada', 'New Brunswick')",True,1811.3675708112194,1864.2423680297284,1.0
"('North America', 'Canada', 'Newfoundland and Labrador')",False,1895.047387808726,1833.8207276638254,5.125
"('North America', 'Canada', 'Nova Scotia')",True,1604.4161814108995,1659.88144763436,1.5
"('North America', 'Canada', 'Ontario')",False,547.06313260866,540.2660929927882,0.18216615450967708
"('North America', 'Canada', 'Quebec')",False,409.8836961519381,399.23479489052966,0.1762331988126605
"('North America', 'Canada', 'Saskatchewan')",False,755.0726767993737,757.1953295745617,0.1463112213267204
"('Africa', 'Central African Republic', 'None')",False,3657.671857472972,3503.382856320979,5.0
"('Africa', 'Chad', 'None')",False,1705.3464843740894,1656.2222389193375,0.515625
"('South America', 'Chile', 'None')",False,586.5159160612991,593.0002068785429,0.14733284906673405
"('South America', 'Colombia', 'None')",False,349.6719269239543,347.019906976571,0.11130353563853593
"('Africa', 'Comoros', 'None')",False,2633.58935000405,2465.5709610927383,1.5
"('Africa', 'Congo (Brazzaville)', 'None')",False,6490.729103939104,6241.267507940503,27.2
"('Africa', 'Congo (Kinshasa)', 'None')",True,1909.8628050420762,1963.8708473262277,0.8134556574923547
"('North America', 'Costa Rica', 'None')",False,4220.634058476726,4255.924323135906,2.00564263322884
"('Africa', ""Cote d'Ivoire"", 'None')",False,2091.5922166157366,1929.9205013415972,1.3547052740434333
"('Europe', 'Croatia', 'None')",False,1503.719228335954,1513.9715386086045,0.3167873147190624
"('North America', 'Cuba', 'None')",False,362.0493949154603,344.0537008678738,0.2614116652578191
"('Europe', 'Cyprus', 'None')",False,891.2122667072607,903.9770439404194,0.5723502304147465
"('Europe', 'Czechia', 'None')",True,1532.70838020027,1658.1091717888814,0.4639679715302491
"('Europe', 'Denmark', 'None')",True,830.523528353936,852.9333867316409,0.31959371678280385
"('Africa', 'Djibouti', 'None')",False,2024.5364985094802,1943.4483878029068,1.2865853658536586
"('North America', 'Dominican Republic', 'None')",False,1088.4724546459438,1095.85500305066,0.5132024373730535
"('South America', 'Ecuador', 'None')",False,2009.533608212479,2002.026858900223,0.40054631239135835
"('Africa', 'Egypt', 'None')",True,139.1574847215491,144.58877387796218,0.17773620205799812
"('North America', 'El Salvador', 'None')",False,1527.1022472217137,1551.0730683541065,1.0038961038961038
"('Africa', 'Equatorial Guinea', 'None')",False,5411.5201607768995,5399.184119175226,0.7622950819672131
"('Europe', 'Estonia', 'None')",False,924.7743155939123,828.8163352419331,0.3534005857468272
"('Africa', 'Ethiopia', 'None')",False,390.7672021474043,388.3372410559459,0.2571428571428571
"('Europe', 'Finland', 'None')",False,864.5913334280879,830.9776126444838,0.23921240050272308
"('Europe', 'France', 'None')",False,1679.1895979034598,1669.119779452203,0.24737435188621112
"('Africa', 'Gabon', 'None')",False,5261.498900497612,5214.459377232226,0.7314285714285714
"('Africa', 'Gambia', 'None')",False,4384.311503418394,4263.112417415014,1.839080459770115
"('Asia', 'Georgia', 'None')",False,1003.1079596902991,995.0810204072409,0.20499696949289514
