region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,362.2745429274468,358.9172570388363,0.3333333333333333
"('Europe', 'Albania', 'None')",False,233.90398441035214,231.76612775263504,0.13673597983616886
"('Africa', 'Algeria', 'None')",True,137.15078316625713,150.7694754470468,0.17722602739726026
"('Europe', 'Andorra', 'None')",False,439.90772540996005,441.6122966377637,0.27808988764044945
"('Africa', 'Angola', 'None')",False,313.6055906615192,313.75893251573615,0.36419753086419754
"('North America', 'Antigua and Barbuda', 'None')",False,772.4579263186,765.3146946701276,0.4
"('South America', 'Argentina', 'None')",False,252.83387044645855,239.70293791230262,0.304602585320034
"('Asia', 'Armenia', 'None')",False,360.45191232978175,340.17557684265574,0.12326043737574553
"('Oceania', 'Australia', 'Australian Capital Territory')",False,1.9999999999999998,1.9999999999999998,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",True,514.1062012582473,588.1806871972944,0.28
"('Oceania', 'Australia', 'Queensland')",True,756.4991619491619,886.7764519793931,1.0
"('Oceania', 'Australia', 'South Australia')",True,621.6366522366521,651.9398268398269,0.42105263157894735
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",True,385.3714285714285,413.97142857142853,0.3157894736842105
"('Oceania', 'Australia', 'Western Australia')",True,474.5650793650794,570.4912698412699,0.4117647058823529
"('Europe', 'Austria', 'None')",False,151.03541415863612,149.28273999660553,0.09472892162686626
"('Asia', 'Azerbaijan', 'None')",True,198.14058719169077,216.19459239773366,0.16635313087879602
"('Asia', 'Bahrain', 'None')",True,130.9075001522704,137.09228528308742,0.13996678242488297
"('Asia', 'Bangladesh', 'None')",False,151.21096658542103,152.52292207627931,0.10705403572236039
"('North America', 'Barbados', 'None')",False,769.122812154733,691.4153167688058,0.7012987012987013
"('Europe', 'Belarus', 'None')",True,200.8475599152008,209.94811559634599,0.10369914950302285
"('Europe', 'Belgium', 'None')",False,345.2217261511874,336.9056280701153,0.3564316419884631
"('North America', 'Belize', 'None')",True,955.4402352531825,1106.6403794871524,0.8095238095238095
"('Africa', 'Benin', 'None')",False,2043.3720404441008,1982.046354834737,1.9534883720930232
"('Asia', 'Bhutan', 'None')",False,524.4747690018535,514.2496062305016,0.4166666666666667
"('South America', 'Bolivia', 'None')",True,623.3707869918782,640.1410258004225,0.2191288729232151
"('Europe', 'Bosnia and Herzegovina', 'None')",False,1074.8141065132552,1075.6969865345543,0.33511920707206
"('Africa', 'Botswana', 'None')",False,2020.714623680432,2050.577367176825,0.9586600142551674
"('South America', 'Brazil', 'None')",False,374.62421181868535,380.9324470273024,0.1570519397163761
"('Europe', 'Bulgaria', 'None')",False,601.3891120752683,581.4983011020282,0.16585109181794264
"('Africa', 'Burkina Faso', 'None')",False,887.3238819841773,887.4250451635347,0.5529411764705883
"('Africa', 'Burundi', 'None')",False,1023.622513320234,961.5290377960551,1.282758620689655
"('Africa', 'Cabo Verde', 'None')",False,447.9135267743937,446.6832191388853,0.29534883720930233
"('Asia', 'Cambodia', 'None')",False,604.7302243112914,582.9859091733772,1.310872894333844
"('Africa', 'Cameroon', 'None')",False,2231.7551165142577,2241.330962600815,655.2
"('North America', 'Canada', 'Alberta')",False,212.04457487058193,210.60717592577794,0.42280760253417804
"('North America', 'Canada', 'British Columbia')",False,964.1551481337324,969.5795977264273,0.784027644461509
"('North America', 'Canada', 'Manitoba')",True,289.14088759825285,300.604904065754,0.36403508771929827
"('North America', 'Canada', 'New Brunswick')",False,542.4755356294794,503.7365076876617,0.4796747967479675
"('North America', 'Canada', 'Newfoundland and Labrador')",False,409.71730230553754,405.39040910780034,0.5652173913043478
"('North America', 'Canada', 'Nova Scotia')",False,525.0599362955926,394.82751612957156,1.2985074626865671
"('North America', 'Canada', 'Ontario')",False,183.04034781031314,181.2827584593787,0.23186093382599932
"('North America', 'Canada', 'Quebec')",True,142.7373983330657,149.76509802444338,0.42627048042210497
"('North America', 'Canada', 'Saskatchewan')",False,223.19789364284216,222.08728772598818,0.1695146958304853
"('Africa', 'Central African Republic', 'None')",False,1654.481994844435,1623.4192533368955,4.619047619047619
"('Africa', 'Chad', 'None')",False,554.053400769216,547.7133812154109,0.59375
"('South America', 'Chile', 'None')",False,207.09878494067823,209.268495005061,0.09176698948933447
"('South America', 'Colombia', 'None')",False,129.53339221407631,122.2579387232593,0.3709243605225601
"('Africa', 'Comoros', 'None')",True,763.0373009930179,873.5367454183244,0.5925925925925926
"('Africa', 'Congo (Brazzaville)', 'None')",False,2108.1929841175497,2158.2727129284754,32.0
"('Africa', 'Congo (Kinshasa)', 'None')",True,526.0089135075838,540.6870366313831,0.358161648177496
"('North America', 'Costa Rica', 'None')",False,1381.7247877240757,1380.453978396959,1.9241379310344828
"('Africa', ""Cote d'Ivoire"", 'None')",True,657.1231075614863,832.0233259534601,0.9814814814814815
"('Europe', 'Croatia', 'None')",False,485.56299128281034,482.41440569657755,0.24056952662721892
"('North America', 'Cuba', 'None')",False,122.25265692695933,94.86648318917628,0.2321450447139532
"('Europe', 'Cyprus', 'None')",True,209.73739596320834,280.3589271008987,0.2678520217952395
"('Europe', 'Czechia', 'None')",True,465.7455951640167,495.7979063360666,0.24362337192474676
"('Europe', 'Denmark', 'None')",False,359.3443656016859,364.13089129272356,0.20302350301169245
"('Africa', 'Djibouti', 'None')",False,556.263934227901,506.12728377351755,0.8571428571428571
"('North America', 'Dominican Republic', 'None')",True,391.42625170626104,423.6968111081414,0.37880839539607314
"('South America', 'Ecuador', 'None')",False,588.7378878759614,587.8802618961764,0.2867520936333367
"('Africa', 'Egypt', 'None')",False,37.92104738754577,32.84186638308217,0.1998330550918197
"('North America', 'El Salvador', 'None')",True,1042.8329946610118,1085.4966864494234,0.987012987012987
"('Africa', 'Equatorial Guinea', 'None')",False,1909.2586296781462,1903.3701605609683,0.5208333333333334
"('Europe', 'Estonia', 'None')",True,297.61855075437165,382.69064810928774,0.16695142787405418
"('Africa', 'Ethiopia', 'None')",False,180.46669815328966,171.70680403434812,0.11501272264631043
"('Europe', 'Finland', 'None')",True,301.2438367913395,380.5375600555823,0.09219544550077383
"('Europe', 'France', 'None')",False,615.5219555587029,578.041751022655,0.2555176909956866
"('Africa', 'Gabon', 'None')",False,1738.6873988748382,1725.1922374450241,0.4172003659652333
"('Africa', 'Gambia', 'None')",False,1410.8806584990334,1418.5984239993563,1.2873563218390804
"('Asia', 'Georgia', 'None')",False,349.37434180186455,350.96193533317876,0.19068255687973998
"('Europe', 'Germany', 'None')",False,526.5385743403743,529.2198752597365,0.29618749852335463
"('Africa', 'Ghana', 'None')",False,1363.7566820824054,1240.8523994421134,1.1629955947136563
"('Europe', 'Greece', 'None')",False,397.1192594611996,392.86616724168425,0.16352090315752338
"('North America', 'Guatemala', 'None')",False,702.6177100400932,677.4995135721501,1.4244644870349492
"('Africa', 'Guinea', 'None')",False,679.3103434850501,689.2718661148064,0.23529411764705882
"('Africa', 'Guinea-Bissau', 'None')",False,643.8313365182996,633.1463680403148,0.7727272727272727
"('South America', 'Guyana', 'None')",False,407.22078723175053,409.0604208347675,0.36727272727272725
"('North America', 'Haiti', 'None')",True,1181.5653398019033,1342.7250983543704,0.9358974358974359
