region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",False,449.32441600566364,415.6373446676312,0.6363636363636364
"('Europe', 'Albania', 'None')",False,273.1912374006268,278.1537801826097,0.1581600504095778
"('Africa', 'Algeria', 'None')",False,204.36964513239408,170.98827786425866,0.3979721166032953
"('Europe', 'Andorra', 'None')",False,611.230906972656,587.1096684086183,0.3664383561643836
"('Africa', 'Angola', 'None')",True,345.7062088261591,355.83041745130964,0.3497942386831276
"('North America', 'Antigua and Barbuda', 'None')",True,774.0593420569494,804.9621516273809,0.8235294117647058
"('South America', 'Argentina', 'None')",False,332.1809416572381,326.847419139788,0.6135407969639469
"('Asia', 'Armenia', 'None')",False,435.45615669580263,420.9998430256273,0.12465208747514911
"('Oceania', 'Australia', 'Australian Capital Territory')",False,1.9999999999999998,1.9999999999999998,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",False,616.0444696118406,565.4091094611555,0.2
"('Oceania', 'Australia', 'Queensland')",True,956.3057276057275,1012.4604402133814,1.05
"('Oceania', 'Australia', 'South Australia')",False,662.4322638146168,662.517978100331,0.47368421052631576
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",True,359.6380952380952,408.37142857142857,0.5652173913043478
"('Oceania', 'Australia', 'Western Australia')",True,453.09841269841263,569.8984126984126,0.4117647058823529
"('Europe', 'Austria', 'None')",False,181.67201764538342,184.9482320102971,0.10494633875886103
"('Asia', 'Azerbaijan', 'None')",False,308.02228179587615,235.46944498585947,0.596882558452029
"('Asia', 'Bahrain', 'None')",True,134.83464235274826,210.20026986894416,0.11246744791666667
"('Asia', 'Bangladesh', 'None')",True,256.4094524358942,267.6759704715102,0.8545207341944255
"('North America', 'Barbados', 'None')",False,888.2704770382903,799.333976192916,0.7012987012987013
"('Europe', 'Belarus', 'None')",False,237.27104178866713,238.209320863574,0.10287939338046931
"('Europe', 'Belgium', 'None')",False,399.6114241689661,397.14086733724656,0.32927949443362603
"('North America', 'Belize', 'None')",False,1173.365240686386,1094.1898082630446,0.8333333333333334
"('Africa', 'Benin', 'None')",False,2412.3352781829244,2341.0347856513627,1.8372093023255813
"('Asia', 'Bhutan', 'None')",False,621.2138689008298,604.9828229503015,0.4166666666666667
"('South America', 'Bolivia', 'None')",False,739.9117373633043,747.0229493876575,0.2177817691962281
"('Europe', 'Bosnia and Herzegovina', 'None')",False,1191.1302207386143,1207.9146436320057,0.35601392981516206
"('Africa', 'Botswana', 'None')",False,2383.348611631168,2405.1314905874187,1.0128296507483963
"('South America', 'Brazil', 'None')",True,457.89109227637846,468.0768883957984,0.19641766362241325
"('Europe', 'Bulgaria', 'None')",True,692.5816710598898,721.0998389650078,0.2314935914203505
"('Africa', 'Burkina Faso', 'None')",False,1097.1985150426167,1106.306676449372,0.5614035087719298
"('Africa', 'Burundi', 'None')",False,1232.488558080016,1030.973343561247,1.2344827586206897
"('Africa', 'Cabo Verde', 'None')",False,532.3940972918926,520.6029496549628,0.22547332185886404
"('Asia', 'Cambodia', 'None')",True,583.008321680742,607.3885812524761,1.1026033690658499
"('Africa', 'Cameroon', 'None')",False,2663.0134315354135,2666.5562469309825,788.0
"('North America', 'Canada', 'Alberta')",True,246.07966054299797,270.1025680191536,0.383294431477159
"('North America', 'Canada', 'British Columbia')",False,1080.1486838074584,1084.8702084012532,0.8066807448646574
"('North America', 'Canada', 'Manitoba')",False,338.16504369085646,332.3310195971237,0.25877192982456143
"('North America', 'Canada', 'New Brunswick')",False,615.6060209488309,606.6359612281167,0.6060606060606061
"('North America', 'Canada', 'Newfoundland and Labrador')",True,462.42568096155054,526.9625968234664,0.5652173913043478
"('North America', 'Canada', 'Nova Scotia')",False,754.723231720052,459.98165988685855,3.1132075471698113
"('North America', 'Canada', 'Ontario')",False,249.3269062236441,233.3275351979259,0.5091510118519713
"('North America', 'Canada', 'Quebec')",False,187.8238098855162,173.63994493456812,0.3386559289086365
"('North America', 'Canada', 'Saskatchewan')",False,260.1663789353128,259.10564997023533,0.19138755980861244
"('Africa', 'Central African Republic', 'None')",False,2042.7630317320445,2009.2346238496862,6.761904761904762
"('Africa', 'Chad', 'None')",False,698.7590609047162,647.0954967542062,0.484375
"('South America', 'Chile', 'None')",True,252.74906534901072,258.4089920884121,0.17314721126644228
"('South America', 'Colombia', 'None')",True,168.26459964666037,178.6132037778282,0.43394087133989057
"('Africa', 'Comoros', 'None')",False,756.4175602175602,752.047109021247,0.6551724137931034
"('Africa', 'Congo (Brazzaville)', 'None')",False,2494.8059666388035,2552.447352357941,32.8
"('Africa', 'Congo (Kinshasa)', 'None')",False,579.8513193958119,559.8538557488548,0.3248811410459588
"('North America', 'Costa Rica', 'None')",False,1494.9012387382747,1490.3020571192487,2.353605015673981
