region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",True,2393.2270710279017,2620.6761035085565,0.8193993506493507
"('Europe', 'Albania', 'None')",True,1322.8124143230407,1607.9624231794742,0.7010309278350515
"('Africa', 'Algeria', 'None')",True,323.52310936935754,911.1397386343641,0.5496651785714286
"('Europe', 'Andorra', 'None')",False,2962.882914225819,2991.772164536724,1.697674418604651
"('Africa', 'Angola', 'None')",True,944.0441946775253,976.5927185696872,0.3151680290644868
"('North America', 'Antigua and Barbuda', 'None')",False,1054.1157575757577,1054.1157575757577,0.8765432098765432
"('South America', 'Argentina', 'None')",True,677.5973204128928,707.524577857044,0.33817659645824577
"('Asia', 'Armenia', 'None')",True,939.794642976951,1518.2256823633688,0.9242754752259271
"('Oceania', 'Australia', 'Australian Capital Territory')",True,164.20607553366173,233.73333333333332,0.21428571428571427
"('Oceania', 'Australia', 'New South Wales')",False,782.0004146250055,759.4438355765406,0.8846153846153846
"('Oceania', 'Australia', 'Queensland')",False,2020.8860612383833,2019.1950857421443,1.5454545454545454
"('Oceania', 'Australia', 'South Australia')",False,1134.5238095238096,996.0095238095238,0.5714285714285714
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",True,1955.3949919867262,2056.862887690131,2.7142857142857144
"('Oceania', 'Australia', 'Western Australia')",False,310.7936507936508,283.7936507936508,0.5833333333333334
"('Europe', 'Austria', 'None')",False,759.2584960023449,735.8724505236457,1.0437235543018335
"('Asia', 'Azerbaijan', 'None')",False,2906.2295911628275,622.0718165534233,0.9986261849155104
"('Asia', 'Bahrain', 'None')",False,3012.1352428652194,1887.0327400663818,0.9898477157360406
"('Asia', 'Bangladesh', 'None')",False,626.4133541029782,639.0171926116058,0.46829299857642037
"('North America', 'Barbados', 'None')",True,1623.8864991977262,1768.0209531258213,1.3333333333333333
"('Europe', 'Belarus', 'None')",True,605.0535883879461,632.1746531419728,0.3262663861466257
"('Europe', 'Belgium', 'None')",False,2196.1298198127142,2208.287851438629,1.164364317490049
"('North America', 'Belize', 'None')",True,2595.126333864187,2848.317467428303,1.1142857142857143
"('Africa', 'Benin', 'None')",True,3034.329489384156,4462.025720424623,1.620253164556962
"('Asia', 'Bhutan', 'None')",True,1707.452680263325,1856.378311575202,0.7735849056603774
"('South America', 'Bolivia', 'None')",False,1936.0935678244944,1950.2713394522086,0.22038312402338098
"('Europe', 'Bosnia and Herzegovina', 'None')",True,3088.3244961481405,3261.9438491876144,2.06
"('Africa', 'Botswana', 'None')",False,4941.332548090306,4868.076692176449,2.5717863105175294
"('South America', 'Brazil', 'None')",True,963.4181426501755,983.090087780503,0.27477812808892205
"('Europe', 'Bulgaria', 'None')",False,2267.9692990612007,1152.8105207646126,0.9986921266021449
"('Africa', 'Burkina Faso', 'None')",True,2029.7560431656407,2227.440542790543,1.5714285714285714
