region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Asia', 'Afghanistan', 'None')",True,732.1685380531784,752.3878127364179,0.7974683544303798
"('Europe', 'Albania', 'None')",False,542.0585837700615,446.40577145118857,0.5851528384279476
"('Africa', 'Algeria', 'None')",True,364.1300870356226,393.4935560567127,0.3952054794520548
"('Europe', 'Andorra', 'None')",False,1328.860597255863,1337.5819295358592,0.4491017964071856
"('Africa', 'Angola', 'None')",False,465.5006666737784,465.8577077607478,0.27983539094650206
"('North America', 'Antigua and Barbuda', 'None')",True,823.7645188605571,967.9311855272239,0.949238578680203
"('South America', 'Argentina', 'None')",False,466.02794733403863,441.82140076575104,0.5427855787476281
"('Asia', 'Armenia', 'None')",True,631.6761617960356,670.6297365254186,0.19345383488031265
"('Oceania', 'Australia', 'Australian Capital Territory')",False,1.9999999999999998,1.9999999999999998,0.16666666666666666
"('Oceania', 'Australia', 'New South Wales')",False,740.1391653529761,722.9514913482742,0.2777777777777778
"('Oceania', 'Australia', 'Queensland')",False,1297.804856254856,1236.910273060273,1.0952380952380953
"('Oceania', 'Australia', 'South Australia')",False,714.9036923860453,675.6132161955691,0.47368421052631576
"('Oceania', 'Australia', 'Tasmania')",False,0.0,0.0,0.0
"('Oceania', 'Australia', 'Victoria')",False,942.8333333333333,798.7527805527806,0.6923076923076923
"('Oceania', 'Australia', 'Western Australia')",False,482.43174603174594,451.231746031746,0.4444444444444444
"('Europe', 'Austria', 'None')",True,293.0474349439486,312.262219517591,0.14280965637595047
"('Asia', 'Azerbaijan', 'None')",True,379.2663910929981,401.7283726742761,0.4154797097554421
"('Asia', 'Bahrain', 'None')",True,263.10530602320193,272.62545933445625,0.23085478233238005
"('Asia', 'Bangladesh', 'None')",False,391.6354948720219,388.1646553341884,0.43507817811012917
"('North America', 'Barbados', 'None')",False,1399.8610332398175,1377.8588801904712,0.7777777777777778
"('Europe', 'Belarus', 'None')",True,338.8697943002043,379.0908440721115,0.17390043499275012
"('Europe', 'Belgium', 'None')",True,616.2883627674577,632.6754588397076,0.32384171657419997
"('North America', 'Belize', 'None')",False,1631.2941690788773,1560.045387200453,0.8493150684931506
"('Africa', 'Benin', 'None')",False,3147.258722190105,3202.3482964242403,1.813953488372093
"('Asia', 'Bhutan', 'None')",False,1063.930771625804,1026.0127339878738,2.3
"('South America', 'Bolivia', 'None')",False,1003.5045644331726,995.9761580088767,0.3297840875480627
"('Europe', 'Bosnia and Herzegovina', 'None')",False,1670.7873790738445,1658.846844603529,0.3568175729975891
"('Africa', 'Botswana', 'None')",False,3367.8582871861327,3383.6178042281595,1.2694226657163221
"('South America', 'Brazil', 'None')",False,596.853759368556,594.4339314526655,0.18576621124200854
"('Europe', 'Bulgaria', 'None')",False,1006.5457242311767,981.986269208767,0.23070886738163746
"('Africa', 'Burkina Faso', 'None')",True,1418.8366941359532,1464.176930585189,0.5862068965517241
"('Africa', 'Burundi', 'None')",True,1366.5683353720108,2040.734824297544,1.0206896551724138
"('Africa', 'Cabo Verde', 'None')",False,692.1747481143761,695.7753551950725,0.384
"('Asia', 'Cambodia', 'None')",True,787.5068829171647,835.6036104938983,1.7105666156202144
"('Africa', 'Cameroon', 'None')",False,3668.090495614879,3651.214098128747,550.3
"('North America', 'Canada', 'Alberta')",True,373.72292956889703,473.1159147061488,0.27402135231316727
"('North America', 'Canada', 'British Columbia')",False,1615.3680736553665,1624.9625986181504,0.8220387790362833
"('North America', 'Canada', 'Manitoba')",True,480.5888458976012,507.5882515310818,0.3031973539140022
"('North America', 'Canada', 'New Brunswick')",False,886.8278481340318,878.7366295879128,0.696969696969697
"('North America', 'Canada', 'Newfoundland and Labrador')",False,709.9395096250023,721.4029737300333,0.5652173913043478
"('North America', 'Canada', 'Nova Scotia')",True,936.4902756288012,967.5392743282727,0.8181818181818182
"('North America', 'Canada', 'Ontario')",False,456.28284246021946,419.04719156633786,0.5373698354047699
"('North America', 'Canada', 'Quebec')",False,247.15558708995093,244.9861168384353,0.3918356012218828
"('North America', 'Canada', 'Saskatchewan')",False,360.4772585591277,362.6054279103527,0.15311004784688995
"('Africa', 'Central African Republic', 'None')",False,2930.134383659528,2926.9655058095764,4.761904761904762
"('Africa', 'Chad', 'None')",False,1049.511437907996,1004.2699714218081,0.546875
"('South America', 'Chile', 'None')",True,367.08486784825794,387.45386518272437,0.27862556012141987
"('South America', 'Colombia', 'None')",False,288.3185578317865,293.219992500384,0.3091074010034298
"('Africa', 'Comoros', 'None')",False,1162.4100732600732,988.252316094875,0.8888888888888888
"('Africa', 'Congo (Brazzaville)', 'None')",False,3499.718695433305,3483.482550716886,32.9
"('Africa', 'Congo (Kinshasa)', 'None')",False,1065.2101511391709,1071.948907189042,0.7522935779816514
"('North America', 'Costa Rica', 'None')",False,1926.3928420866687,1918.9025584713181,2.161755485893417
"('Africa', ""Cote d'Ivoire"", 'None')",False,1593.0785383641773,1510.7287818444215,1.0447530864197532
"('Europe', 'Croatia', 'None')",False,823.9804755439397,827.0683885219436,0.26792518184967096
"('North America', 'Cuba', 'None')",True,194.53724295938588,241.56044097716924,0.27857405365674387
"('Europe', 'Cyprus', 'None')",False,798.347119235249,403.5691201070611,1.1155115511551155
"('Europe', 'Czechia', 'None')",False,728.3954148765672,741.2979738048808,0.21269113149847094
"('Europe', 'Denmark', 'None')",True,465.2363853392415,488.4799361355651,0.2737687492618401
"('Africa', 'Djibouti', 'None')",False,1540.4350758951086,1350.373920841579,0.891156462585034
"('North America', 'Dominican Republic', 'None')",False,562.1829827589843,554.7405832240274,0.6000540832882639
"('South America', 'Ecuador', 'None')",True,870.5736242912474,901.8396852887213,0.26074773837162757
"('Africa', 'Egypt', 'None')",True,61.204841203075915,66.04085495428066,0.08069442211863044
"('North America', 'El Salvador', 'None')",False,2292.1535243140934,2333.29887443349,0.8519480519480519
"('Africa', 'Equatorial Guinea', 'None')",False,3397.466905369645,2450.5083985997016,41.2
"('Europe', 'Estonia', 'None')",False,543.2730157655192,490.0912607422401,0.3031277404267758
"('Africa', 'Ethiopia', 'None')",False,433.6163733195089,309.39368935189106,0.39073881373569197
"('Europe', 'Finland', 'None')",False,533.2887004722968,541.1060686313067,0.11758584807492195
"('Europe', 'France', 'None')",False,1350.5866487233359,1281.945977022551,0.47079107940873155
"('Africa', 'Gabon', 'None')",False,2821.8422843580893,2839.7224059690034,0.3840782122905028
"('Africa', 'Gambia', 'None')",False,2188.299460357965,1910.547778216927,1.4545454545454546
"('Asia', 'Georgia', 'None')",True,584.9169726358718,598.6132961848268,0.23285050560262366
"('Europe', 'Germany', 'None')",False,861.3396170394532,864.7982066867886,0.3269568504532317
"('Africa', 'Ghana', 'None')",True,1897.2609950816427,2581.7925352812063,0.7625201938610663
"('Europe', 'Greece', 'None')",False,549.1477101559946,545.5473133141372,0.3011479101444499
"('North America', 'Guatemala', 'None')",True,1153.6028811160195,1212.858571860109,1.4622322435174746
"('Africa', 'Guinea', 'None')",False,1493.8079835931012,1504.4157413568032,0.524390243902439
"('Africa', 'Guinea-Bissau', 'None')",False,1010.6017646925686,909.6853315747585,0.8260869565217391
"('South America', 'Guyana', 'None')",False,793.6023375443833,780.4427271778412,0.45636363636363636
"('North America', 'Haiti', 'None')",False,1976.4421582989596,1968.178174742998,0.9358974358974359
"('North America', 'Honduras', 'None')",True,921.4099437794373,944.3329076045333,0.3142773380240399
"('Europe', 'Hungary', 'None')",False,625.2828835241571,614.0911677540317,0.33874239350912777
"('Europe', 'Iceland', 'None')",True,1358.1696333178759,1389.6547844687545,1.7058823529411764
"('Asia', 'India', 'None')",False,115.46136851268069,117.30039772391487,0.2796583115358474
"('Asia', 'Indonesia', 'None')",True,307.20092296018515,329.14283577066874,0.262945825101383
"('Asia', 'Iran', 'None')",True,335.33154219335563,420.2788812866314,0.9059684214295092
"('Asia', 'Iraq', 'None')",True,385.577525140097,466.81816942526655,0.4396829488336126
"('Europe', 'Ireland', 'None')",False,1487.43301988217,1501.1997656829465,134.4
"('Asia', 'Israel', 'None')",True,1011.1568062274807,1174.7783958772357,0.8041237113402062
"('Europe', 'Italy', 'None')",True,327.343213587572,343.5059566973352,0.17287409129746614
"('Africa', 'Jamaica', 'None')",False,661.3898878130495,586.7759376992772,0.5277777777777778
"('Asia', 'Japan', 'None')",False,364.76784101127845,360.9912000979513,0.3972201901975128
"('Asia', 'Jordan', 'None')",True,1315.0133885535458,1421.4697239852046,0.8485753052917232
"('Asia', 'Kazakhstan', 'None')",False,355.78049745507803,358.43706341360814,0.2288994747770856
"('Africa', 'Kenya', 'None')",True,783.9201870709808,808.4410385590014,0.4462502116133401
"('Asia', 'Korea, South', 'None')",False,227.47331665579262,225.38120236413525,0.17593880389429764
"('Europe', 'Kosovo', 'None')",False,2786.730462076837,2923.5196158879126,219.7
"('Asia', 'Kuwait', 'None')",False,248.2816202692456,247.13383927244124,0.2162544758098093
"('Europe', 'Latvia', 'None')",False,662.6617577407678,672.6969337301547,0.22347393240764998
"('Asia', 'Lebanon', 'None')",False,663.7551950515497,564.3087546862557,0.39466446644664466
"('Africa', 'Lesotho', 'None')",False,1241.7634305007182,1066.2192496851321,2.0714285714285716
"('Africa', 'Liberia', 'None')",False,1213.4563428046804,1005.3638028638029,1.9
"('Africa', 'Libya', 'None')",True,1072.8844161553538,1263.2786758944883,0.4479315263908702
"('Europe', 'Liechtenstein', 'None')",True,958.9982105038439,1025.0884325040658,0.7058823529411765
"('Europe', 'Lithuania', 'None')",True,433.4047097430323,452.7847608884176,0.156284044765772
"('Europe', 'Luxembourg', 'None')",False,1750.8334075688833,1718.4810872297664,0.2960402262727844
"('Africa', 'Madagascar', 'None')",False,832.5653131893623,605.5501086549267,2.6636636636636637
"('Africa', 'Malawi', 'None')",False,1375.5178219880536,1281.3488193773287,0.7849462365591398
"('Asia', 'Malaysia', 'None')",True,512.3471258329301,547.8078134551995,0.4203009112100021
"('Asia', 'Maldives', 'None')",False,1121.1477304237426,584.1250593400093,0.9930651872399445
"('Africa', 'Mali', 'None')",True,833.978046085289,975.9728790804838,0.5223529411764706
"('Europe', 'Malta', 'None')",False,1167.9538439840828,1129.5321576973117,0.75
"('Africa', 'Mauritania', 'None')",False,635.1430912901158,638.4477067149606,0.44274809160305345
"('Africa', 'Mauritius', 'None')",False,1749.1283733138266,1641.6618333629626,5.0
"('North America', 'Mexico', 'None')",True,839.3975573883661,909.0119641786973,0.33513684543584876
"('Europe', 'Moldova', 'None')",True,638.1387358668401,654.5760132035695,0.33604060913705586
"('Europe', 'Monaco', 'None')",False,863.0303531495649,866.0230353773475,0.7428571428571429
"('Asia', 'Mongolia', 'None')",False,1154.519868619841,1023.5021747390018,0.8330827067669173
"('Europe', 'Montenegro', 'None')",False,423.69077741908075,374.15766829931033,0.3540587219343696
"('Africa', 'Morocco', 'None')",True,839.8421078280105,935.8801023816281,0.5810415447630193
"('Africa', 'Mozambique', 'None')",False,709.773941145436,698.3661496899269,0.2937347436940602
"('Africa', 'Namibia', 'None')",False,980.2931206783792,989.8985335154156,0.45896656534954405
"('Asia', 'Nepal', 'None')",True,1076.2823406542175,1540.7704488407398,0.9887429643527205
"('Europe', 'Netherlands', 'None')",True,262.875652228621,303.9881021796647,0.1351321661517336
"('Oceania', 'New Zealand', 'None')",False,1227.0698828948828,1212.5531620927795,1.5
"('North America', 'Nicaragua', 'None')",False,3183.721382468605,3190.1463788829365,0.4444444444444444
"('Africa', 'Niger', 'None')",False,1714.2561343433067,1662.504572000243,1.1333333333333333
"('Africa', 'Nigeria', 'None')",True,659.6164450782974,844.3504786687122,0.415041782729805
"('Europe', 'North Macedonia', 'None')",False,893.3047497694877,894.2775864460136,0.7149425287356321
"('Europe', 'Norway', 'None')",False,488.5770334779614,478.82452457539165,0.2072470172337605
"('Asia', 'Oman', 'None')",False,1797.36809169379,1808.6213876364002,0.9768507354714251
"('Asia', 'Pakistan', 'None')",True,355.8483926049378,416.6875690402526,0.2098786949247072
"('North America', 'Panama', 'None')",False,420.15499356676753,406.1957877413037,0.2793078235437485
"('Oceania', 'Papua New Guinea', 'None')",False,2116.933642141007,1924.6459956035612,1.8758169934640523
"('South America', 'Paraguay', 'None')",True,350.51826678508235,402.71361492917106,0.24937512016919824
