region,annealing_selected,annealing_metric,tnc_metric,annealing_max_ape
"('Europe', 'Belgium', 'None')",False,786.0298732524172,791.1572633254538,0.30727119079986775
"('North America', 'Belize', 'None')",True,2252.910245863914,2469.629833059412,0.828125
"('Africa', 'Benin', 'None')",False,3970.3397013269814,3807.7307299813765,1.872093023255814
"('Asia', 'Bhutan', 'None')",False,1350.0116627460839,1331.9240892121045,1.1
"('South America', 'Bolivia', 'None')",False,1489.7996961454683,1477.2255130118747,0.2759023819962005
"('Europe', 'Bosnia and Herzegovina', 'None')",True,2216.4631550716294,2298.4261437201053,0.33886954192338603
"('Africa', 'Botswana', 'None')",False,4520.700230936171,4567.149087262887,1.0349251603706344
"('South America', 'Brazil', 'None')",False,830.989216635596,832.5277320824244,0.19861712040001106
"('Europe', 'Bulgaria', 'None')",True,1211.6593909110372,1354.6999181267495,0.2891566265060241
"('Africa', 'Burkina Faso', 'None')",False,1705.8576978951573,1729.554473288267,1.0
"('Africa', 'Burundi', 'None')",False,3511.087755052205,2061.6238135153385,0.9827882960413081
"('Africa', 'Cabo Verde', 'None')",True,923.6580455085839,1046.5199959846339,0.292
"('Asia', 'Cambodia', 'None')",True,912.5404176705501,956.8305589989441,2.1669218989280243
"('Africa', 'Cameroon', 'None')",False,4842.267721982254,4832.245951727084,700.1
"('North America', 'Canada', 'Alberta')",False,585.4638364187958,571.0557106169658,0.37828029034059185
"('North America', 'Canada', 'British Columbia')",False,2119.2699184414532,2110.6042184281296,0.8181992704933768
"('North America', 'Canada', 'Manitoba')",False,636.0520883828785,595.8461527587126,0.5577235772357724
"('North America', 'Canada', 'New Brunswick')",False,1413.0941670460804,1383.7753495047855,0.6060606060606061
"('North America', 'Canada', 'Newfoundland and Labrador')",False,1052.236514439634,1017.4099401748447,0.5652173913043478
"('North America', 'Canada', 'Nova Scotia')",False,1330.0414912097547,1166.3878509027052,2.343283582089552
"('North America', 'Canada', 'Ontario')",False,603.5077269846089,565.2320822319883,0.47923889381601226
"('North America', 'Canada', 'Quebec')",True,350.6797331904885,595.6566131254318,0.45445709525131905
"('North America', 'Canada', 'Saskatchewan')",True,494.0111968114876,504.69106323568155,0.19070403280929596
"('Africa', 'Central African Republic', 'None')",False,3638.919191684283,3537.6394984835692,5.428571428571429
"('Africa', 'Chad', 'None')",False,1175.2345903933365,1161.1033047551416,0.59375
"('South America', 'Chile', 'None')",True,482.163739853887,603.7929080290396,0.1679454046196091
"('South America', 'Colombia', 'None')",True,340.50248171919196,469.8499518715316,0.7379460869072253
"('Africa', 'Comoros', 'None')",False,1387.1982406482407,1262.2557404482995,0.8888888888888888
"('Africa', 'Congo (Brazzaville)', 'None')",False,4714.796776228172,4506.71740994724,35.1
"('Africa', 'Congo (Kinshasa)', 'None')",False,3236.214010101247,1338.9535032199879,0.9883177570093458
"('North America', 'Costa Rica', 'None')",False,2467.442624312257,2483.0532318497603,2.5128526645768026
"('Africa', ""Cote d'Ivoire"", 'None')",True,1753.9295994088525,1809.9117494092554,0.9783950617283951
"('Europe', 'Croatia', 'None')",False,1265.1552438295896,1268.0655203300723,0.4783047426841574
"('North America', 'Cuba', 'None')",True,251.62013999184794,290.89802706051313,0.36734443900048996
"('Europe', 'Cyprus', 'None')",True,1117.640753832877,1159.1482113062557,0.7966666666666666
"('Europe', 'Czechia', 'None')",False,1036.5535897343361,995.0966749838177,0.24133846609416643
"('Europe', 'Denmark', 'None')",False,636.0730214801599,648.0526610782291,0.23477120373069077
"('Africa', 'Djibouti', 'None')",False,2111.3907866104983,1898.086907854566,0.8503401360544217
"('North America', 'Dominican Republic', 'None')",True,651.3114903546417,666.0014646449699,0.5210261835493256
"('South America', 'Ecuador', 'None')",True,1231.2886180589476,1311.48438716137,0.3154416182655718
"('Africa', 'Egypt', 'None')",False,76.42784411732829,76.82944829109404,0.08021218453624819
"('North America', 'El Salvador', 'None')",True,3431.2387393506788,3559.6634388986035,0.8935064935064935
"('Africa', 'Equatorial Guinea', 'None')",False,4345.830700335015,2802.339375030678,27.8
"('Europe', 'Estonia', 'None')",True,705.4553999933948,767.3849293675097,0.265281173594132
"('Africa', 'Ethiopia', 'None')",False,647.4926837077352,595.9869921647003,0.4329210275927688
"('Europe', 'Finland', 'None')",True,793.2973545103055,922.0642681018406,0.2610789980732177
"('Europe', 'France', 'None')",False,2704.3955132074243,1961.9537431402655,0.9481149965865129
"('Africa', 'Gabon', 'None')",False,3798.7548391104897,3800.7108697304466,0.4380952380952381
"('Africa', 'Gambia', 'None')",False,2461.7819344491277,2166.238254407403,1.9080459770114941
"('Asia', 'Georgia', 'None')",True,777.5825713788894,825.9467913907346,0.24132276578300083
"('Europe', 'Germany', 'None')",True,1076.8705910002259,1198.110510654612,0.4594217850476858
"('Africa', 'Ghana', 'None')",True,2852.9960569997097,2930.6468774582595,0.6946688206785138
"('Europe', 'Greece', 'None')",False,692.650595624595,691.1950309141345,0.3253144395012907
"('North America', 'Guatemala', 'None')",True,1468.053415404896,1516.9568341375389,1.5701803833145433
"('Africa', 'Guinea', 'None')",False,2138.8518724069895,2153.155137644895,0.491869918699187
"('Africa', 'Guinea-Bissau', 'None')",False,1365.9659574409586,1359.0882108668302,0.7837837837837838
"('South America', 'Guyana', 'None')",True,1046.7604786336224,1107.4692783308897,0.5778894472361809
"('North America', 'Haiti', 'None')",True,2285.9409158762774,2729.3701597069958,0.9358974358974359
"('North America', 'Honduras', 'None')",True,1270.8969960016643,1383.6222909520543,0.376
"('Europe', 'Hungary', 'None')",False,1030.2754430501793,970.4292861839275,0.5211742059672763
"('Europe', 'Iceland', 'None')",True,1294.4478123158074,1359.7696788880608,1.6764705882352942
"('Asia', 'India', 'None')",True,161.22385233177062,222.49312704898904,0.3640264975395917
"('Asia', 'Indonesia', 'None')",True,376.5811498735214,445.68336627217667,0.3327181033586358
"('Asia', 'Iran', 'None')",False,553.7334470987095,515.8451736723046,0.8480027687937846
"('Asia', 'Iraq', 'None')",True,438.6059538990078,638.8662356921143,0.32105195638229633
"('Europe', 'Ireland', 'None')",True,377.1569031779204,436.3417004561876,0.2471264367816092
"('Asia', 'Israel', 'None')",False,1572.8226450847446,1588.0170804645147,1.2325581395348837
"('Europe', 'Italy', 'None')",False,465.0500464587225,449.620196997698,0.18608967265698317
"('Africa', 'Jamaica', 'None')",False,1476.8333139097742,1459.3951598182143,0.5
"('Asia', 'Japan', 'None')",False,484.0044570576689,492.18734555169834,0.2341824157764996
"('Asia', 'Jordan', 'None')",False,2082.759269982085,2081.8173485730704,1.0081775700934579
"('Asia', 'Kazakhstan', 'None')",False,534.6704414407124,535.8673213855186,0.17462385973225922
"('Africa', 'Kenya', 'None')",True,1074.7210979382605,1098.4775684860783,0.5193972427059955
"('Asia', 'Korea, South', 'None')",True,345.9724730908837,442.4995947342818,0.20192087811571005
"('Europe', 'Kosovo', 'None')",False,3636.5175660121513,3807.8062281563266,255.1
"('Asia', 'Kuwait', 'None')",True,304.85296727876306,560.898197021874,0.3260791237299128
"('Europe', 'Latvia', 'None')",False,901.7889742290865,854.8055231439794,0.390302613480055
"('Asia', 'Lebanon', 'None')",False,1118.3201210740472,878.7993508422484,0.5939289805269187
"('Africa', 'Lesotho', 'None')",True,1348.2105885513593,1417.3586862891198,3.4285714285714284
"('Africa', 'Liberia', 'None')",True,1351.4381545418723,1602.7681581037075,0.8641975308641975
"('Africa', 'Libya', 'None')",True,1278.8677321438222,1331.0097458923708,0.24574669187145556
"('Europe', 'Liechtenstein', 'None')",False,1238.8148784076632,1163.0648771705103,0.6774193548387096
"('Europe', 'Lithuania', 'None')",True,586.8964055072797,631.3137793676202,0.2084090909090909
"('Europe', 'Luxembourg', 'None')",False,2266.566449534665,2224.5247889319526,0.745945945945946
"('Africa', 'Madagascar', 'None')",False,1474.1059727982995,890.8361426114177,1.5165165165165164
"('Africa', 'Malawi', 'None')",True,1774.4172353981498,2091.1562003297095,0.7258064516129032
"('Asia', 'Malaysia', 'None')",False,914.3950552144441,891.5982832672768,0.9433984747378455
"('Asia', 'Maldives', 'None')",False,1196.3963297425141,562.3726942806494,0.9619860356865787
"('Africa', 'Mali', 'None')",False,1454.4253854602591,1445.7507357145003,0.8484848484848485
"('Europe', 'Malta', 'None')",False,1738.3281485375949,1733.5227136833257,0.8076923076923077
"('Africa', 'Mauritania', 'None')",True,789.8859328053175,833.5450224844013,0.35315985130111527
"('Africa', 'Mauritius', 'None')",False,2500.7437401654497,2334.33962111551,5.0
"('North America', 'Mexico', 'None')",False,1056.0002465022146,1050.0447238217384,0.39667294413057125
"('Europe', 'Moldova', 'None')",True,933.264901141688,1001.2610803856159,0.47890295358649787
"('Europe', 'Monaco', 'None')",False,1500.2248214758422,1122.056368710681,1.75
"('Asia', 'Mongolia', 'None')",True,1560.3395970824463,1994.440241176277,0.9398496240601504
"('Europe', 'Montenegro', 'None')",False,658.2706343783937,599.4395314578783,0.36619718309859156
"('Africa', 'Morocco', 'None')",True,990.0051632954769,1394.5845957956585,0.5096547688706846
"('Africa', 'Mozambique', 'None')",False,1225.1180078491175,1236.001096401253,0.5789473684210527
"('Africa', 'Namibia', 'None')",True,1173.1210901868815,1475.1070928303238,0.48834853090172237
"('Asia', 'Nepal', 'None')",False,1405.8835949177,1343.2809595738022,0.9882903981264637
"('Europe', 'Netherlands', 'None')",True,362.26797035040937,482.85083907618383,0.12972025418157915
"('Oceania', 'New Zealand', 'None')",False,1889.4765302704955,1545.8492659888836,1.2857142857142858
"('North America', 'Nicaragua', 'None')",False,4386.993833363488,4392.162105227137,0.4396551724137931
"('Africa', 'Niger', 'None')",False,2221.3437246608623,2247.3905502712696,1.1666666666666667
"('Africa', 'Nigeria', 'None')",True,3120.4278049217087,3207.994336836793,0.9974463738508682
"('Europe', 'North Macedonia', 'None')",False,1275.2465893663405,1279.6191493047718,0.7195402298850575
"('Europe', 'Norway', 'None')",False,678.0227475536567,687.1716488541647,0.3057006092254134
"('Asia', 'Oman', 'None')",True,2240.1720100908656,2401.4311449387747,2.0939670932358316
"('Asia', 'Pakistan', 'None')",True,408.4244498291013,455.4074765912096,0.2536502546689304
"('North America', 'Panama', 'None')",False,612.061712305095,584.5626411989773,0.24591693887074195
"('Oceania', 'Papua New Guinea', 'None')",False,2644.1967624106583,2633.5087265336406,0.7978056426332288
"('South America', 'Paraguay', 'None')",False,422.0781611548132,423.8947074843389,0.3862077805550215
"('South America', 'Peru', 'None')",True,2319.775872592842,4318.608919522886,0.25881565351534647
"('Asia', 'Philippines', 'None')",True,432.57212106726803,564.1653128999907,0.6093766351554052
"('Europe', 'Poland', 'None')",True,702.5274051861852,727.1823414359069,0.19501949663239987
"('Europe', 'Portugal', 'None')",True,694.1160617307485,734.707322735033,0.38451486442339106
"('Asia', 'Qatar', 'None')",True,808.5645723184114,1009.8897450171183,0.6982097186700768
"('Europe', 'Romania', 'None')",False,1462.67471619302,704.2542467019595,3.7893518518518516
"('Asia', 'Russia', 'None')",False,200.68175951320174,158.24369305148414,0.27747148288973383
"('Africa', 'Rwanda', 'None')",False,1048.752970143664,1055.0405906977576,0.585635359116022
"('Europe', 'San Marino', 'None')",False,934.3395275457669,882.8632785109012,0.725
"('Africa', 'Sao Tome and Principe', 'None')",True,1208.5112194313213,1235.8582845670576,0.6875
"('Asia', 'Saudi Arabia', 'None')",False,375.5256752999695,381.8381544636659,0.28197517539125744
"('Africa', 'Senegal', 'None')",True,874.1128223620408,908.7582763157327,0.5844155844155844
"('Europe', 'Serbia', 'None')",False,615.4190352074263,619.668036549995,0.15989240884638375
"('Africa', 'Seychelles', 'None')",True,3940.380200651696,4035.6176500430433,2.6553480475382005
"('Africa', 'Sierra Leone', 'None')",True,1457.9821815742644,2175.8811355311354,0.7872340425531915
"('Asia', 'Singapore', 'None')",False,4744.433614103566,4744.433614103566,0.9736842105263158
"('Europe', 'Slovakia', 'None')",True,1137.091030803641,1451.371991367495,0.41595832190841786
"('Europe', 'Slovenia', 'None')",True,1013.187256175296,1126.0942707605504,0.20492866407263294
"('Africa', 'Somalia', 'None')",True,3174.2963134559654,3319.7413873171436,1.375
"('Africa', 'South Africa', 'None')",False,1021.271358240864,931.7871557068015,0.7503731962182784
"('Africa', 'South Sudan', 'None')",False,1413.4542295432334,1249.1490597348184,0.8
"('Europe', 'Spain', 'None')",True,2190.1528456775036,2327.329968799219,0.466878549777817
"('Asia', 'Sri Lanka', 'None')",True,670.8709730395095,757.2262669751876,1.140625
"('Africa', 'Sudan', 'None')",False,4278.963845126505,4301.425395499807,78.2
"('South America', 'Suriname', 'None')",True,687.3264277149972,718.20095230367,0.8356164383561644
"('Europe', 'Sweden', 'None')",False,3233.047692577026,3224.803673914917,0.9442745832922379
"('Europe', 'Switzerland', 'None')",False,2299.1441896425713,2293.9081724749644,0.40175171363290174
"('Asia', 'Tajikistan', 'None')",False,0.0,0.0,0.0
"('Africa', 'Tanzania', 'None')",False,0.0,0.0,0.0
"('Asia', 'Thailand', 'None')",True,935.8163471937531,1076.2369490502422,0.9524647887323944
"('Africa', 'Togo', 'None')",False,1679.3921162582437,1628.4728282115523,0.4702702702702703
"('South America', 'Trinidad and Tobago', 'None')",False,1348.7285438413835,1196.5666384610017,0.952191235059761
"('Africa', 'Tunisia', 'None')",True,579.3227775541582,1097.4640096120334,0.7322447685478757
"('Asia', 'Turkey', 'None')",True,452.4721043857043,629.0349776142308,0.7943618986426793
"('North America', 'US', 'Alabama')",True,1835.7653407813273,2353.523117900588,1.506628242074928
"('North America', 'US', 'Alaska')",False,2607.035058531919,2351.702221218297,0.6513202437373053
"('North America', 'US', 'Arizona')",False,759.0450583536841,763.1405949732886,0.4546244029526704
"('North America', 'US', 'Arkansas')",True,1193.9293426833628,1232.7273978922078,0.3534043538675313
"('North America', 'US', 'California')",True,831.7412214312985,869.3927223368396,0.31731528482797516
"('North America', 'US', 'Colorado')",True,760.5183077083457,805.49042618588,0.25260376185294575
"('North America', 'US', 'Connecticut')",False,2287.396947442965,2283.9543944496286,0.32448979591836735
"('North America', 'US', 'Delaware')",False,816.4834228122202,821.3744189004724,0.41681901279707495
"('North America', 'US', 'District of Columbia')",False,1435.581547354821,1418.7395512200262,0.36470588235294116
"('North America', 'US', 'Florida')",False,1406.2731137476062,1393.8760878421658,0.4422376508081038
"('North America', 'US', 'Georgia')",True,652.6551880457363,712.0364377633232,0.23429710867397807
"('North America', 'US', 'Hawaii')",True,960.3913748355227,1008.1223058221171,0.45195729537366547
"('North America', 'US', 'Idaho')",False,2003.082273605773,2022.0333725432806,0.40990516332982085
"('North America', 'US', 'Illinois')",True,480.3759527351492,552.9131170952005,0.5290353736568876
"('North America', 'US', 'Indiana')",False,709.6325008469408,707.910524641895,0.30074661689220716
"('North America', 'US', 'Iowa')",False,812.0476779270489,784.4193380940897,0.31145833333333334
"('North America', 'US', 'Kansas')",False,3793.5073007095757,3831.8318370544266,0.7204678362573099
"('North America', 'US', 'Kentucky')",True,2152.8017492006325,2522.4163033955033,1.0262257696693273
"('North America', 'US', 'Louisiana')",False,2248.612382876708,2262.6010226861445,0.4562018220042046
"('North America', 'US', 'Maine')",False,633.5981630932594,636.1187952038279,0.598813056379822
"('North America', 'US', 'Maryland')",False,1029.0556122835155,645.1714823992016,1.0414364640883977
"('North America', 'US', 'Massachusetts')",True,635.5168718765307,665.2299413167009,0.2749529190207156
"('North America', 'US', 'Michigan')",False,1231.0877660947192,1220.933038513661,0.6774976025272184
"('North America', 'US', 'Minnesota')",True,672.7023925708097,704.3706119499034,0.30036052275799907
"('North America', 'US', 'Mississippi')",False,1943.5954979066862,1950.342345304698,0.5921483097055616
"('North America', 'US', 'Missouri')",False,1206.5514532153795,1128.6254756142837,0.4389715441282681
"('North America', 'US', 'Montana')",False,1689.7199961618899,1672.5800505630516,0.9008438818565401
"('North America', 'US', 'Nebraska')",False,1555.2264388315918,1507.1615600206255,0.49216300940438873
"('North America', 'US', 'Nevada')",False,1935.273809518747,1863.5318503884303,0.8251249107780158
"('North America', 'US', 'New Hampshire')",False,1031.481402899494,940.0810898162266,0.3234323432343234
"('North America', 'US', 'New Jersey')",True,1379.9870372835583,1446.6956430049618,0.7256400458540313
"('North America', 'US', 'New Mexico')",False,2250.1233190979137,2103.262886311562,0.9822546972860126
"('North America', 'US', 'New York')",False,468.5633482865205,444.0087413072457,0.3612863943318942
"('North America', 'US', 'North Carolina')",False,2289.3169964523668,2273.971668868126,0.40642921823121037
"('North America', 'US', 'North Dakota')",False,1077.7891761865837,1067.8169458586349,0.34025974025974026
"('North America', 'US', 'Ohio')",False,601.9187676843883,590.319427724319,0.1861648016276704
"('North America', 'US', 'Oklahoma')",True,2664.3543209917884,3459.5935535157228,1.1144957983193278
"('North America', 'US', 'Oregon')",True,590.808457288411,616.0486147321325,0.19858384293530737
"('North America', 'US', 'Pennsylvania')",False,582.3481180044558,580.3898600539039,0.3177969454775659
"('North America', 'US', 'Rhode Island')",False,2392.586894817952,2313.77285422802,0.45666991236611487
"('North America', 'US', 'South Carolina')",False,813.5092729948508,826.9381345066101,0.24546722454672246
"('North America', 'US', 'South Dakota')",False,1934.2614036363684,1932.9273834738074,0.4675324675324675
"('North America', 'US', 'Tennessee')",True,2395.712275238393,2460.810553458084,0.5722702278083268
"('North America', 'US', 'Texas')",True,1078.537661314904,1221.8205621606828,0.35200687813928233
"('North America', 'US', 'Utah')",True,1076.7605441032078,1170.473940536279,0.634862385321101
"('North America', 'US', 'Vermont')",True,1081.5338582416796,1106.1321405101953,0.8888888888888888
"('North America', 'US', 'Virginia')",False,781.6349282752597,713.2775427861523,0.625
"('North America', 'US', 'Washington')",True,1454.236998819698,1525.01657583327,0.3506778566817301
"('North America', 'US', 'West Virginia')",False,1114.4725886945996,1136.7620701696549,0.3963056255247691
"('North America', 'US', 'Wisconsin')",False,1136.5779409258087,1125.9555393227492,0.9915254237288136
"('North America', 'US', 'Wyoming')",False,2095.3914669787123,2116.8685238371027,0.4979508196721312
"('Africa', 'Uganda', 'None')",False,2520.1806209904385,1204.3810375222365,0.9753694581280788
"('Europe', 'Ukraine', 'None')",False,858.3478980700605,870.3879285744016,0.4175351773019901
"('Asia', 'United Arab Emirates', 'None')",True,453.5808109813591,574.1082371829488,0.30663183863009724
"('Europe', 'United Kingdom', 'None')",True,554.2500569190602,573.1845942743719,0.30500435744452636
"('South America', 'Uruguay', 'None')",True,526.2438700217476,542.8472524641795,0.7377300613496932
"('Asia', 'Uzbekistan', 'None')",True,549.4868302962427,877.9604770066023,0.6986607142857143
"('South America', 'Venezuela', 'None')",False,455.60292438050504,457.04105028575833,0.6082822733995352
"('Asia', 'Vietnam', 'None')",True,1441.375111688634,1472.4767524400995,0.8876404494382022
"('Asia', 'Yemen', 'None')",False,1222.5662947276487,1014.4420888967232,0.6952380952380952
"('Africa', 'Zambia', 'None')",False,2485.8731585312075,935.8665964699849,0.9979637548360822
"('Africa', 'Zimbabwe', 'None')",True,1514.6852370907252,1780.957434241871,2.1
